ubigeo,llave_distrito,dpto_hecho_new,prov_hecho,dist_hecho,denuncias_2024_2026,vehiculos_pnp,vehiculos_operativos,comisarias
130809,LA LIBERTAD|PATAZ|PATAZ,LA LIBERTAD,PATAZ,PATAZ,597,3,2,2
130810,LA LIBERTAD|PATAZ|PIAS,LA LIBERTAD,PATAZ,PIAS,3,0,0,0
130811,LA LIBERTAD|PATAZ|SANTIAGO DE CHALLAS,LA LIBERTAD,PATAZ,SANTIAGO DE CHALLAS,1,0,0,0
130812,LA LIBERTAD|PATAZ|TAURIJA,LA LIBERTAD,PATAZ,TAURIJA,10,0,0,0
130813,LA LIBERTAD|PATAZ|URPAY,LA LIBERTAD,PATAZ,URPAY,7,0,0,0
130901,LA LIBERTAD|SANCHEZ CARRION|HUAMACHUCO,LA LIBERTAD,SANCHEZ CARRION,HUAMACHUCO,2768,28,16,1
130902,LA LIBERTAD|SANCHEZ CARRION|CHUGAY,LA LIBERTAD,SANCHEZ CARRION,CHUGAY,36,0,0,0
130903,LA LIBERTAD|SANCHEZ CARRION|COCHORCO,LA LIBERTAD,SANCHEZ CARRION,COCHORCO,13,0,0,0
130904,LA LIBERTAD|SANCHEZ CARRION|CURGOS,LA LIBERTAD,SANCHEZ CARRION,CURGOS,65,1,1,1
130905,LA LIBERTAD|SANCHEZ CARRION|MARCABAL,LA LIBERTAD,SANCHEZ CARRION,MARCABAL,37,0,0,0
130906,LA LIBERTAD|SANCHEZ CARRION|SANAGORAN,LA LIBERTAD,SANCHEZ CARRION,SANAGORAN,36,0,0,0
130907,LA LIBERTAD|SANCHEZ CARRION|SARIN,LA LIBERTAD,SANCHEZ CARRION,SARIN,83,2,2,1
130908,LA LIBERTAD|SANCHEZ CARRION|SARTIMBAMBA,LA LIBERTAD,SANCHEZ CARRION,SARTIMBAMBA,23,0,0,0
131001,LA LIBERTAD|SANTIAGO DE CHUCO|SANTIAGO DE CHUCO,LA LIBERTAD,SANTIAGO DE CHUCO,SANTIAGO DE CHUCO,480,3,1,1
131002,LA LIBERTAD|SANTIAGO DE CHUCO|ANGASMARCA,LA LIBERTAD,SANTIAGO DE CHUCO,ANGASMARCA,137,2,2,1
131003,LA LIBERTAD|SANTIAGO DE CHUCO|CACHICADAN,LA LIBERTAD,SANTIAGO DE CHUCO,CACHICADAN,107,1,1,1
131004,LA LIBERTAD|SANTIAGO DE CHUCO|MOLLEBAMBA,LA LIBERTAD,SANTIAGO DE CHUCO,MOLLEBAMBA,2,0,0,0
131005,LA LIBERTAD|SANTIAGO DE CHUCO|MOLLEPATA,LA LIBERTAD,SANTIAGO DE CHUCO,MOLLEPATA,7,0,0,0
131006,LA LIBERTAD|SANTIAGO DE CHUCO|QUIRUVILCA,LA LIBERTAD,SANTIAGO DE CHUCO,QUIRUVILCA,292,10,5,2
131007,LA LIBERTAD|SANTIAGO DE CHUCO|SANTA CRUZ DE CHUCA,LA LIBERTAD,SANTIAGO DE CHUCO,SANTA CRUZ DE CHUCA,2,0,0,0
131008,LA LIBERTAD|SANTIAGO DE CHUCO|SITABAMBA,LA LIBERTAD,SANTIAGO DE CHUCO,SITABAMBA,15,0,0,0
131101,LA LIBERTAD|GRAN CHIMU|CASCAS,LA LIBERTAD,GRAN CHIMU,CASCAS,438,8,4,2
131102,LA LIBERTAD|GRAN CHIMU|LUCMA,LA LIBERTAD,GRAN CHIMU,LUCMA,39,2,1,1
131103,LA LIBERTAD|GRAN CHIMU|COMPIN,LA LIBERTAD,GRAN CHIMU,COMPIN,25,1,1,0
131104,LA LIBERTAD|GRAN CHIMU|SAYAPULLO,LA LIBERTAD,GRAN CHIMU,SAYAPULLO,77,2,1,1
131201,LA LIBERTAD|VIRU|VIRU,LA LIBERTAD,VIRU,VIRU,4134,31,17,2
131202,LA LIBERTAD|VIRU|CHAO,LA LIBERTAD,VIRU,CHAO,2489,4,2,1
131203,LA LIBERTAD|VIRU|GUADALUPITO,LA LIBERTAD,VIRU,GUADALUPITO,489,3,1,1
140101,LAMBAYEQUE|CHICLAYO|CHICLAYO,LAMBAYEQUE,CHICLAYO,CHICLAYO,56532,383,209,4
140102,LAMBAYEQUE|CHICLAYO|CHONGOYAPE,LAMBAYEQUE,CHICLAYO,CHONGOYAPE,1381,5,3,2
140103,LAMBAYEQUE|CHICLAYO|ETEN,LAMBAYEQUE,CHICLAYO,ETEN,868,5,3,1
140104,LAMBAYEQUE|CHICLAYO|ETEN PUERTO,LAMBAYEQUE,CHICLAYO,ETEN PUERTO,265,3,3,1
140105,LAMBAYEQUE|CHICLAYO|JOSE LEONARDO ORTIZ,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,20601,24,19,2
140106,LAMBAYEQUE|CHICLAYO|LA VICTORIA,LAMBAYEQUE,CHICLAYO,LA VICTORIA,10921,16,12,1
140107,LAMBAYEQUE|CHICLAYO|LAGUNAS,LAMBAYEQUE,CHICLAYO,LAGUNAS,744,7,4,1
140108,LAMBAYEQUE|CHICLAYO|MONSEFU,LAMBAYEQUE,CHICLAYO,MONSEFU,2434,4,3,1
140109,LAMBAYEQUE|CHICLAYO|NUEVA ARICA,LAMBAYEQUE,CHICLAYO,NUEVA ARICA,257,1,1,1
140110,LAMBAYEQUE|CHICLAYO|OYOTUN,LAMBAYEQUE,CHICLAYO,OYOTUN,542,2,2,1
140111,LAMBAYEQUE|CHICLAYO|PICSI,LAMBAYEQUE,CHICLAYO,PICSI,1288,9,7,1
140112,LAMBAYEQUE|CHICLAYO|PIMENTEL,LAMBAYEQUE,CHICLAYO,PIMENTEL,4517,4,4,1
140113,LAMBAYEQUE|CHICLAYO|REQUE,LAMBAYEQUE,CHICLAYO,REQUE,1347,14,13,1
140114,LAMBAYEQUE|CHICLAYO|SANTA ROSA,LAMBAYEQUE,CHICLAYO,SANTA ROSA,597,3,2,1
140115,LAMBAYEQUE|CHICLAYO|SANA,LAMBAYEQUE,CHICLAYO,SAÑA,1310,7,4,0
140116,LAMBAYEQUE|CHICLAYO|CAYALTI,LAMBAYEQUE,CHICLAYO,CAYALTI,1814,5,2,1
140117,LAMBAYEQUE|CHICLAYO|PATAPO,LAMBAYEQUE,CHICLAYO,PATAPO,1930,5,3,2
140118,LAMBAYEQUE|CHICLAYO|POMALCA,LAMBAYEQUE,CHICLAYO,POMALCA,2326,12,7,1
140119,LAMBAYEQUE|CHICLAYO|PUCALA,LAMBAYEQUE,CHICLAYO,PUCALA,776,0,0,1
140120,LAMBAYEQUE|CHICLAYO|TUMAN,LAMBAYEQUE,CHICLAYO,TUMAN,2879,8,4,2
140201,LAMBAYEQUE|FERRENAFE|FERRENAFE,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,4123,17,11,0
140202,LAMBAYEQUE|FERRENAFE|CANARIS,LAMBAYEQUE,FERREÑAFE,CAÑARIS,11,1,0,0
140203,LAMBAYEQUE|FERRENAFE|INCAHUASI,LAMBAYEQUE,FERREÑAFE,INCAHUASI,153,6,2,0
140204,LAMBAYEQUE|FERRENAFE|MANUEL ANTONIO MESONES MURO,LAMBAYEQUE,FERREÑAFE,MANUEL ANTONIO MESONES MURO,223,0,0,0
140205,LAMBAYEQUE|FERRENAFE|PITIPO,LAMBAYEQUE,FERREÑAFE,PITIPO,1004,1,1,0
140206,LAMBAYEQUE|FERRENAFE|PUEBLO NUEVO,LAMBAYEQUE,FERREÑAFE,PUEBLO NUEVO,820,0,0,0
140301,LAMBAYEQUE|LAMBAYEQUE|LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,6978,23,15,2
140302,LAMBAYEQUE|LAMBAYEQUE|CHOCHOPE,LAMBAYEQUE,LAMBAYEQUE,CHOCHOPE,14,0,0,0
140303,LAMBAYEQUE|LAMBAYEQUE|ILLIMO,LAMBAYEQUE,LAMBAYEQUE,ILLIMO,494,2,2,1
140304,LAMBAYEQUE|LAMBAYEQUE|JAYANCA,LAMBAYEQUE,LAMBAYEQUE,JAYANCA,1125,2,2,1
140305,LAMBAYEQUE|LAMBAYEQUE|MOCHUMI,LAMBAYEQUE,LAMBAYEQUE,MOCHUMI,936,1,1,1
140306,LAMBAYEQUE|LAMBAYEQUE|MORROPE,LAMBAYEQUE,LAMBAYEQUE,MORROPE,1539,11,10,2
140307,LAMBAYEQUE|LAMBAYEQUE|MOTUPE,LAMBAYEQUE,LAMBAYEQUE,MOTUPE,2193,5,4,1
140308,LAMBAYEQUE|LAMBAYEQUE|OLMOS,LAMBAYEQUE,LAMBAYEQUE,OLMOS,2555,18,12,1
140309,LAMBAYEQUE|LAMBAYEQUE|PACORA,LAMBAYEQUE,LAMBAYEQUE,PACORA,574,2,2,1
140310,LAMBAYEQUE|LAMBAYEQUE|SALAS,LAMBAYEQUE,LAMBAYEQUE,SALAS,272,3,3,2
140311,LAMBAYEQUE|LAMBAYEQUE|SAN JOSE,LAMBAYEQUE,LAMBAYEQUE,SAN JOSE,1089,3,3,1
140312,LAMBAYEQUE|LAMBAYEQUE|TUCUME,LAMBAYEQUE,LAMBAYEQUE,TUCUME,937,4,2,1
150101,LIMA|LIMA|LIMA,LIMA METROPOLITANA,LIMA,LIMA,74349,2692,1726,10
150102,LIMA|LIMA|ANCON,LIMA METROPOLITANA,LIMA,ANCON,4485,21,15,1
150103,LIMA|LIMA|ATE,LIMA METROPOLITANA,LIMA,ATE,37817,272,215,4
150104,LIMA|LIMA|BARRANCO,LIMA METROPOLITANA,LIMA,BARRANCO,7148,171,115,1
150105,LIMA|LIMA|BRENA,LIMA METROPOLITANA,LIMA,BREÑA,11470,58,54,0
150106,LIMA|LIMA|CARABAYLLO,LIMA METROPOLITANA,LIMA,CARABAYLLO,23802,63,40,3
150107,LIMA|LIMA|CHACLACAYO,LIMA METROPOLITANA,LIMA,CHACLACAYO,4744,16,10,1
150108,LIMA|LIMA|CHORRILLOS,LIMA METROPOLITANA,LIMA,CHORRILLOS,23879,134,106,4
150109,LIMA|LIMA|CIENEGUILLA,LIMA METROPOLITANA,LIMA,CIENEGUILLA,2348,19,12,1
150110,LIMA|LIMA|COMAS,LIMA METROPOLITANA,LIMA,COMAS,42326,114,71,5
150111,LIMA|LIMA|EL AGUSTINO,LIMA METROPOLITANA,LIMA,EL AGUSTINO,13842,69,58,5
150112,LIMA|LIMA|INDEPENDENCIA,LIMA METROPOLITANA,LIMA,INDEPENDENCIA,25662,89,62,3
150113,LIMA|LIMA|JESUS MARIA,LIMA METROPOLITANA,LIMA,JESUS MARIA,9863,54,46,1
150114,LIMA|LIMA|LA MOLINA,LIMA METROPOLITANA,LIMA,LA MOLINA,11488,42,31,3
150115,LIMA|LIMA|LA VICTORIA,LIMA METROPOLITANA,LIMA,LA VICTORIA,22137,290,230,3
150116,LIMA|LIMA|LINCE,LIMA METROPOLITANA,LIMA,LINCE,7874,25,20,1
150117,LIMA|LIMA|LOS OLIVOS,LIMA METROPOLITANA,LIMA,LOS OLIVOS,31903,142,101,3
150118,LIMA|LIMA|LURIGANCHO - CHOSICA,LIMA METROPOLITANA,LIMA,LURIGANCHO - CHOSICA,17039,92,71,0
150119,LIMA|LIMA|LURIN,LIMA METROPOLITANA,LIMA,LURIN,6963,37,22,1
150120,LIMA|LIMA|MAGDALENA DEL MAR,LIMA METROPOLITANA,LIMA,MAGDALENA DEL MAR,3871,70,44,1
150121,LIMA|LIMA|PUEBLO LIBRE,LIMA METROPOLITANA,LIMA,PUEBLO LIBRE,6099,14,11,1
150122,LIMA|LIMA|MIRAFLORES,LIMA METROPOLITANA,LIMA,MIRAFLORES,23941,35,35,1
150123,LIMA|LIMA|PACHACAMAC,LIMA METROPOLITANA,LIMA,PACHACAMAC,7821,30,28,2
150124,LIMA|LIMA|PUCUSANA,LIMA METROPOLITANA,LIMA,PUCUSANA,1506,11,8,1
150125,LIMA|LIMA|PUENTE PIEDRA,LIMA METROPOLITANA,LIMA,PUENTE PIEDRA,20818,68,50,3
150126,LIMA|LIMA|PUNTA HERMOSA,LIMA METROPOLITANA,LIMA,PUNTA HERMOSA,1308,9,9,1
150127,LIMA|LIMA|PUNTA NEGRA,LIMA METROPOLITANA,LIMA,PUNTA NEGRA,609,8,5,1
150128,LIMA|LIMA|RIMAC,LIMA METROPOLITANA,LIMA,RIMAC,21074,261,181,6
150129,LIMA|LIMA|SAN BARTOLO,LIMA METROPOLITANA,LIMA,SAN BARTOLO,1023,17,10,1
150130,LIMA|LIMA|SAN BORJA,LIMA METROPOLITANA,LIMA,SAN BORJA,10665,47,36,2
150131,LIMA|LIMA|SAN ISIDRO,LIMA METROPOLITANA,LIMA,SAN ISIDRO,10277,451,357,2
150132,LIMA|LIMA|SAN JUAN DE LURIGANCHO,LIMA METROPOLITANA,LIMA,SAN JUAN DE LURIGANCHO,73859,225,169,9
150133,LIMA|LIMA|SAN JUAN DE MIRAFLORES,LIMA METROPOLITANA,LIMA,SAN JUAN DE MIRAFLORES,25753,74,62,4
150134,LIMA|LIMA|SAN LUIS,LIMA METROPOLITANA,LIMA,SAN LUIS,5490,44,31,2
150135,LIMA|LIMA|SAN MARTIN DE PORRES,LIMA METROPOLITANA,LIMA,SAN MARTIN DE PORRES,38728,88,70,3
150136,LIMA|LIMA|SAN MIGUEL,LIMA METROPOLITANA,LIMA,SAN MIGUEL,10056,74,33,2
150137,LIMA|LIMA|SANTA ANITA,LIMA METROPOLITANA,LIMA,SANTA ANITA,19061,175,149,1
150138,LIMA|LIMA|SANTA MARIA DEL MAR,LIMA METROPOLITANA,LIMA,SANTA MARIA DEL MAR,123,8,8,1
150139,LIMA|LIMA|SANTA ROSA,LIMA METROPOLITANA,LIMA,SANTA ROSA,1455,20,13,1
150140,LIMA|LIMA|SANTIAGO DE SURCO,LIMA METROPOLITANA,LIMA,SANTIAGO DE SURCO,31594,86,59,3
150141,LIMA|LIMA|SURQUILLO,LIMA METROPOLITANA,LIMA,SURQUILLO,8336,1049,841,2
150142,LIMA|LIMA|VILLA EL SALVADOR,LIMA METROPOLITANA,LIMA,VILLA EL SALVADOR,28725,32,26,2
150143,LIMA|LIMA|VILLA MARIA DEL TRIUNFO,LIMA METROPOLITANA,LIMA,VILLA MARIA DEL TRIUNFO,33031,114,103,6
150201,REGION LIMA|BARRANCA|BARRANCA,REGION LIMA,BARRANCA,BARRANCA,6934,94,36,0
150202,REGION LIMA|BARRANCA|PARAMONGA,REGION LIMA,BARRANCA,PARAMONGA,1185,16,1,0
150203,REGION LIMA|BARRANCA|PATIVILCA,REGION LIMA,BARRANCA,PATIVILCA,771,12,1,0
150204,REGION LIMA|BARRANCA|SUPE,REGION LIMA,BARRANCA,SUPE,1425,32,7,0
150205,REGION LIMA|BARRANCA|SUPE PUERTO,REGION LIMA,BARRANCA,SUPE PUERTO,586,6,1,0
150301,REGION LIMA|CAJATAMBO|CAJATAMBO,REGION LIMA,CAJATAMBO,CAJATAMBO,10,0,0,0
150302,REGION LIMA|CAJATAMBO|COPA,REGION LIMA,CAJATAMBO,COPA,1,0,0,0
150303,REGION LIMA|CAJATAMBO|GORGOR,REGION LIMA,CAJATAMBO,GORGOR,41,2,1,0
150304,REGION LIMA|CAJATAMBO|HUANCAPON,REGION LIMA,CAJATAMBO,HUANCAPON,1,0,0,0
150401,REGION LIMA|CANTA|CANTA,REGION LIMA,CANTA,CANTA,417,8,2,0
150402,REGION LIMA|CANTA|ARAHUAY,REGION LIMA,CANTA,ARAHUAY,3,0,0,0
150403,REGION LIMA|CANTA|HUAMANTANGA,REGION LIMA,CANTA,HUAMANTANGA,5,0,0,0
150404,REGION LIMA|CANTA|HUAROS,REGION LIMA,CANTA,HUAROS,12,0,0,0
150405,REGION LIMA|CANTA|LACHAQUI,REGION LIMA,CANTA,LACHAQUI,4,0,0,0
150406,REGION LIMA|CANTA|SAN BUENAVENTURA,REGION LIMA,CANTA,SAN BUENAVENTURA,2,0,0,0
150407,REGION LIMA|CANTA|SANTA ROSA DE QUIVES,REGION LIMA,CANTA,SANTA ROSA DE QUIVES,647,9,5,0
150501,REGION LIMA|CANETE|SAN VICENTE DE CANETE,REGION LIMA,CAÑETE,SAN VICENTE DE CAÑETE,4402,173,88,0
150502,REGION LIMA|CANETE|ASIA,REGION LIMA,CAÑETE,ASIA,1055,11,4,0
150503,REGION LIMA|CANETE|CALANGO,REGION LIMA,CAÑETE,CALANGO,244,7,3,0
150504,REGION LIMA|CANETE|CERRO AZUL,REGION LIMA,CAÑETE,CERRO AZUL,1003,12,2,0
150505,REGION LIMA|CANETE|CHILCA,REGION LIMA,CAÑETE,CHILCA,2632,17,6,0
150506,REGION LIMA|CANETE|COAYLLO,REGION LIMA,CAÑETE,COAYLLO,28,0,0,0
150507,REGION LIMA|CANETE|IMPERIAL,REGION LIMA,CAÑETE,IMPERIAL,5161,18,7,0
150508,REGION LIMA|CANETE|LUNAHUANA,REGION LIMA,CAÑETE,LUNAHUANA,408,6,3,0
150509,REGION LIMA|CANETE|MALA,REGION LIMA,CAÑETE,MALA,3577,19,9,0
150510,REGION LIMA|CANETE|NUEVO IMPERIAL,REGION LIMA,CAÑETE,NUEVO IMPERIAL,1760,22,14,0
150511,REGION LIMA|CANETE|PACARAN,REGION LIMA,CAÑETE,PACARAN,144,3,2,0
150512,REGION LIMA|CANETE|QUILMANA,REGION LIMA,CAÑETE,QUILMANA,1145,7,3,0
150513,REGION LIMA|CANETE|SAN ANTONIO,REGION LIMA,CAÑETE,SAN ANTONIO,733,8,3,0
150514,REGION LIMA|CANETE|SAN LUIS,REGION LIMA,CAÑETE,SAN LUIS,1092,9,5,0
150515,REGION LIMA|CANETE|SANTA CRUZ DE FLORES,REGION LIMA,CAÑETE,SANTA CRUZ DE FLORES,105,0,0,0
150516,REGION LIMA|CANETE|ZUNIGA,REGION LIMA,CAÑETE,ZUÑIGA,70,3,1,0
150601,REGION LIMA|HUARAL|HUARAL,REGION LIMA,HUARAL,HUARAL,3601,80,44,0
150602,REGION LIMA|HUARAL|ATAVILLOS ALTO,REGION LIMA,HUARAL,ATAVILLOS ALTO,3,0,0,0
150604,REGION LIMA|HUARAL|AUCALLAMA,REGION LIMA,HUARAL,AUCALLAMA,383,12,5,0
150605,REGION LIMA|HUARAL|CHANCAY,REGION LIMA,HUARAL,CHANCAY,3399,40,19,0
150606,REGION LIMA|HUARAL|IHUARI,REGION LIMA,HUARAL,IHUARI,6,0,0,0
150608,REGION LIMA|HUARAL|PACARAOS,REGION LIMA,HUARAL,PACARAOS,4,0,0,0
150610,REGION LIMA|HUARAL|SANTA CRUZ DE ANDAMARCA,REGION LIMA,HUARAL,SANTA CRUZ DE ANDAMARCA,2,0,0,0
150611,REGION LIMA|HUARAL|SUMBILCA,REGION LIMA,HUARAL,SUMBILCA,1,0,0,0
150701,REGION LIMA|HUAROCHIRI|MATUCANA,REGION LIMA,HUAROCHIRI,MATUCANA,565,6,5,0
150702,REGION LIMA|HUAROCHIRI|ANTIOQUIA,REGION LIMA,HUAROCHIRI,ANTIOQUIA,8,0,0,0
150703,REGION LIMA|HUAROCHIRI|CALLAHUANCA,REGION LIMA,HUAROCHIRI,CALLAHUANCA,13,0,0,0
150704,REGION LIMA|HUAROCHIRI|CARAMPOMA,REGION LIMA,HUAROCHIRI,CARAMPOMA,18,0,0,0
150705,REGION LIMA|HUAROCHIRI|CHICLA,REGION LIMA,HUAROCHIRI,CHICLA,101,11,7,0
150706,REGION LIMA|HUAROCHIRI|CUENCA,REGION LIMA,HUAROCHIRI,CUENCA,7,0,0,0
150707,REGION LIMA|HUAROCHIRI|HUACHUPAMPA,REGION LIMA,HUAROCHIRI,HUACHUPAMPA,14,0,0,0
150708,REGION LIMA|HUAROCHIRI|HUANZA,REGION LIMA,HUAROCHIRI,HUANZA,10,0,0,0
150709,REGION LIMA|HUAROCHIRI|HUAROCHIRI,REGION LIMA,HUAROCHIRI,HUAROCHIRI,59,3,3,0
150710,REGION LIMA|HUAROCHIRI|LAHUAYTAMBO,REGION LIMA,HUAROCHIRI,LAHUAYTAMBO,2,0,0,0
150711,REGION LIMA|HUAROCHIRI|LANGA,REGION LIMA,HUAROCHIRI,LANGA,4,0,0,0
150712,REGION LIMA|HUAROCHIRI|LARAOS,REGION LIMA,HUAROCHIRI,LARAOS,2,0,0,0
150713,REGION LIMA|HUAROCHIRI|MARIATANA,REGION LIMA,HUAROCHIRI,MARIATANA,2,0,0,0
150714,REGION LIMA|HUAROCHIRI|RICARDO PALMA,REGION LIMA,HUAROCHIRI,RICARDO PALMA,930,5,5,0
150715,REGION LIMA|HUAROCHIRI|SAN ANDRES DE TUPICOCHA,REGION LIMA,HUAROCHIRI,SAN ANDRES DE TUPICOCHA,14,0,0,0
150716,REGION LIMA|HUAROCHIRI|SAN ANTONIO,REGION LIMA,HUAROCHIRI,SAN ANTONIO,3026,0,0,0
150717,REGION LIMA|HUAROCHIRI|SAN BARTOLOME,REGION LIMA,HUAROCHIRI,SAN BARTOLOME,42,0,0,0
150718,REGION LIMA|HUAROCHIRI|SAN DAMIAN,REGION LIMA,HUAROCHIRI,SAN DAMIAN,55,2,2,0
150719,REGION LIMA|HUAROCHIRI|SAN JUAN DE IRIS,REGION LIMA,HUAROCHIRI,SAN JUAN DE IRIS,4,0,0,0
150720,REGION LIMA|HUAROCHIRI|SAN JUAN DE TANTARANCHE,REGION LIMA,HUAROCHIRI,SAN JUAN DE TANTARANCHE,2,0,0,0
150721,REGION LIMA|HUAROCHIRI|SAN LORENZO DE QUINTI,REGION LIMA,HUAROCHIRI,SAN LORENZO DE QUINTI,89,2,1,0
150722,REGION LIMA|HUAROCHIRI|SAN MATEO,REGION LIMA,HUAROCHIRI,SAN MATEO,218,5,3,0
150723,REGION LIMA|HUAROCHIRI|SAN MATEO DE OTAO,REGION LIMA,HUAROCHIRI,SAN MATEO DE OTAO,30,0,0,0
150724,REGION LIMA|HUAROCHIRI|SAN PEDRO DE CASTA,REGION LIMA,HUAROCHIRI,SAN PEDRO DE CASTA,8,2,0,0
150726,REGION LIMA|HUAROCHIRI|SANGALLAYA,REGION LIMA,HUAROCHIRI,SANGALLAYA,3,0,0,0
150727,REGION LIMA|HUAROCHIRI|SANTA CRUZ DE COCACHACRA,REGION LIMA,HUAROCHIRI,SANTA CRUZ DE COCACHACRA,105,8,8,0
150728,REGION LIMA|HUAROCHIRI|SANTA EULALIA,REGION LIMA,HUAROCHIRI,SANTA EULALIA,959,4,2,0
150729,REGION LIMA|HUAROCHIRI|SANTIAGO DE ANCHUCAYA,REGION LIMA,HUAROCHIRI,SANTIAGO DE ANCHUCAYA,4,0,0,0
150730,REGION LIMA|HUAROCHIRI|SANTIAGO DE TUNA,REGION LIMA,HUAROCHIRI,SANTIAGO DE TUNA,4,0,0,0
150731,REGION LIMA|HUAROCHIRI|SANTO DOMINGO DE LOS OLLEROS,REGION LIMA,HUAROCHIRI,SANTO DOMINGO DE LOS OLLEROS,128,0,0,0
150732,REGION LIMA|HUAROCHIRI|SURCO,REGION LIMA,HUAROCHIRI,SURCO,103,7,5,0
150801,REGION LIMA|HUAURA|HUACHO,REGION LIMA,HUAURA,HUACHO,4026,121,72,0
150802,REGION LIMA|HUAURA|AMBAR,REGION LIMA,HUAURA,AMBAR,80,3,1,0
150803,REGION LIMA|HUAURA|CALETA DE CARQUIN,REGION LIMA,HUAURA,CALETA DE CARQUIN,168,0,0,0
150804,REGION LIMA|HUAURA|CHECRAS,REGION LIMA,HUAURA,CHECRAS,31,0,0,0
150805,REGION LIMA|HUAURA|HUALMAY,REGION LIMA,HUAURA,HUALMAY,1239,12,7,0
150806,REGION LIMA|HUAURA|HUAURA,REGION LIMA,HUAURA,HUAURA,1265,14,7,0
150807,REGION LIMA|HUAURA|LEONCIO PRADO,REGION LIMA,HUAURA,LEONCIO PRADO,4,0,0,0
150808,REGION LIMA|HUAURA|PACCHO,REGION LIMA,HUAURA,PACCHO,4,0,0,0
150809,REGION LIMA|HUAURA|SANTA LEONOR,REGION LIMA,HUAURA,SANTA LEONOR,24,0,0,0
150810,REGION LIMA|HUAURA|SANTA MARIA,REGION LIMA,HUAURA,SANTA MARIA,1714,0,0,0
150811,REGION LIMA|HUAURA|SAYAN,REGION LIMA,HUAURA,SAYAN,1184,14,4,0
150812,REGION LIMA|HUAURA|VEGUETA,REGION LIMA,HUAURA,VEGUETA,1218,21,3,0
150901,REGION LIMA|OYON|OYON,REGION LIMA,OYON,OYON,350,8,2,0
150902,REGION LIMA|OYON|ANDAJES,REGION LIMA,OYON,ANDAJES,16,0,0,0
150903,REGION LIMA|OYON|CAUJUL,REGION LIMA,OYON,CAUJUL,2,0,0,0
150904,REGION LIMA|OYON|COCHAMARCA,REGION LIMA,OYON,COCHAMARCA,6,0,0,0
150905,REGION LIMA|OYON|NAVAN,REGION LIMA,OYON,NAVAN,6,0,0,0
150906,REGION LIMA|OYON|PACHANGARA,REGION LIMA,OYON,PACHANGARA,324,7,2,0
151001,REGION LIMA|YAUYOS|YAUYOS,REGION LIMA,YAUYOS,YAUYOS,155,7,1,0
151002,REGION LIMA|YAUYOS|ALIS,REGION LIMA,YAUYOS,ALIS,9,0,0,0
151003,REGION LIMA|YAUYOS|AYAUCA,REGION LIMA,YAUYOS,AYAUCA,82,5,1,0
151004,REGION LIMA|YAUYOS|AYAVIRI,REGION LIMA,YAUYOS,AYAVIRI,2,0,0,0
151005,REGION LIMA|YAUYOS|AZANGARO,REGION LIMA,YAUYOS,AZANGARO,7,0,0,0
151006,REGION LIMA|YAUYOS|CACRA,REGION LIMA,YAUYOS,CACRA,7,0,0,0
151007,REGION LIMA|YAUYOS|CARANIA,REGION LIMA,YAUYOS,CARANIA,1,0,0,0
151008,REGION LIMA|YAUYOS|CATAHUASI,REGION LIMA,YAUYOS,CATAHUASI,102,8,2,0
151009,REGION LIMA|YAUYOS|CHOCOS,REGION LIMA,YAUYOS,CHOCOS,18,0,0,0
151010,REGION LIMA|YAUYOS|COCHAS,REGION LIMA,YAUYOS,COCHAS,24,0,0,0
151011,REGION LIMA|YAUYOS|COLONIA,REGION LIMA,YAUYOS,COLONIA,16,0,0,0
151012,REGION LIMA|YAUYOS|HONGOS,REGION LIMA,YAUYOS,HONGOS,8,0,0,0
151014,REGION LIMA|YAUYOS|HUANCAYA,REGION LIMA,YAUYOS,HUANCAYA,9,0,0,0
151015,REGION LIMA|YAUYOS|HUANGASCAR,REGION LIMA,YAUYOS,HUANGASCAR,57,5,1,0
151016,REGION LIMA|YAUYOS|HUANTAN,REGION LIMA,YAUYOS,HUANTAN,13,0,0,0
151017,REGION LIMA|YAUYOS|HUANEC,REGION LIMA,YAUYOS,HUAÑEC,3,0,0,0
151018,REGION LIMA|YAUYOS|LARAOS,REGION LIMA,YAUYOS,LARAOS,11,0,0,0
151019,REGION LIMA|YAUYOS|LINCHA,REGION LIMA,YAUYOS,LINCHA,25,0,0,0
151020,REGION LIMA|YAUYOS|MADEAN,REGION LIMA,YAUYOS,MADEAN,11,0,0,0
151021,REGION LIMA|YAUYOS|MIRAFLORES,REGION LIMA,YAUYOS,MIRAFLORES,1,0,0,0
151022,REGION LIMA|YAUYOS|OMAS,REGION LIMA,YAUYOS,OMAS,2,0,0,0
151023,REGION LIMA|YAUYOS|PUTINZA,REGION LIMA,YAUYOS,PUTINZA,10,0,0,0
151024,REGION LIMA|YAUYOS|QUINCHES,REGION LIMA,YAUYOS,QUINCHES,3,0,0,0
151025,REGION LIMA|YAUYOS|QUINOCAY,REGION LIMA,YAUYOS,QUINOCAY,3,0,0,0
151027,REGION LIMA|YAUYOS|SAN PEDRO DE PILAS,REGION LIMA,YAUYOS,SAN PEDRO DE PILAS,12,0,0,0
151028,REGION LIMA|YAUYOS|TANTA,REGION LIMA,YAUYOS,TANTA,4,0,0,0
