AÑO,MES,UBIGEO,NOMBDEPTO,NOMBPROV,NOMBDIST,TIPO_VEHICULO,TIPO_UNIDAD,TIPO_VEHICULO_PRIO,TIPO_PROCEDENCIA,ESTADO,AÑOFABRICACION,CANTIDAD
2025,JULIO,180206,MOQUEGUA,GENERAL SANCHEZ CERRO,LLOQUE,CAMIONETA,COMISARIA BASICA,CAMIONETA,COMPRA DIRECTA,OPERATIVO,2024,1
2025,JULIO,160201,LORETO,ALTO AMAZONAS,YURIMAGUAS,CAMIONETA,COMISARIA BASICA,CAMIONETA,COMPRA DIRECTA,OPERATIVO,2020,1
2025,JULIO,40126,AREQUIPA,AREQUIPA,YANAHUARA,MOTOCICLETA,UNIDAD ESPECIALIZADA,MOTOCICLETA,COMPRA DIRECTA,INOPERATIVO RECUPERABLE,2013,1
2025,JULIO,40111,AREQUIPA,AREQUIPA,MOLLEBAYA,CAMIONETA,COMISARIA BASICA,CAMIONETA,COMPRA DIRECTA,OPERATIVO,2008,1
2025,JULIO,110101,ICA,ICA,ICA,CAMIONETA,UNIDAD ESPECIALIZADA,CAMIONETA,DONACION,OPERATIVO,1995,1
2025,JULIO,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,CAMIONETA,UNIDAD ESPECIALIZADA,CAMIONETA,DONACION,OPERATIVO,2023,57
2025,JULIO,130101,LA LIBERTAD,TRUJILLO,TRUJILLO,CAMIONETA,UNIDAD ESPECIALIZADA,CAMIONETA,COMPRA DIRECTA,OPERATIVO,2019,3
2025,JULIO,70101,PROV. CONST. DEL CALLAO,CALLAO,CALLAO,CAMIONETA,UNIDAD ESPECIALIZADA,CAMIONETA,OFECOD,OPERATIVO,2011,1
2025,JULIO,150131,LIMA METROPOLITANA,LIMA,SAN ISIDRO,AUTO,UNIDAD ADMINISTRATIVA,AUTO,OFECOD,INOPERATIVO IRRECUPERABLE,2009,1
2025,JULIO,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,CAMIONETA,UNIDAD ESPECIALIZADA,CAMIONETA,COMPRA DIRECTA,OPERATIVO,2023,1
2025,JULIO,150101,LIMA METROPOLITANA,LIMA,LIMA,CAMIONETA,UNIDAD ESPECIALIZADA,CAMIONETA,COMPRA DIRECTA,INOPERATIVO IRRECUPERABLE,2010,2
2025,JULIO,150134,LIMA METROPOLITANA,LIMA,SAN LUIS,MINIBUS,UNIDAD ESPECIALIZADA,OTROS,COMPRA DIRECTA,OPERATIVO,2009,1
2025,JULIO,151001,REGIÓN LIMA,YAUYOS,YAUYOS,PORTA TROPAS,COMISARIA BASICA,OTROS,COMPRA DIRECTA,INOPERATIVO IRRECUPERABLE,1993,1
2025,JULIO,150101,LIMA METROPOLITANA,LIMA,LIMA,CAMION,UNIDAD ESPECIALIZADA,OTROS,OFECOD,OPERATIVO,2007,1
2025,JULIO,30101,APURÍMAC,ABANCAY,ABANCAY,MOTOCICLETA,UNIDAD ESPECIALIZADA,MOTOCICLETA,COMPRA DIRECTA,INOPERATIVO RECUPERABLE,2013,2
2025,JULIO,180301,MOQUEGUA,ILO,ILO,MOTOCICLETA,COMISARIA BASICA,MOTOCICLETA,COMPRA DIRECTA,INOPERATIVO RECUPERABLE,2017,2
2025,JULIO,150709,REGIÓN LIMA,HUAROCHIRI,HUAROCHIRI,CAMIONETA,COMISARIA BASICA,CAMIONETA,COMPRA DIRECTA,OPERATIVO,2014,1
2025,JULIO,10702,AMAZONAS,UTCUBAMBA,CAJARURO,CAMIONETA,COMISARIA BASICA,CAMIONETA,DONACION,OPERATIVO,2020,1
2025,JULIO,150103,LIMA METROPOLITANA,LIMA,ATE,CAMIONETA,UNIDAD ADMINISTRATIVA,CAMIONETA,COMPRA DIRECTA,INOPERATIVO RECUPERABLE,2008,1
2025,JULIO,80101,CUSCO,CUSCO,CUSCO,CAMIONETA,UNIDAD ESPECIALIZADA,CAMIONETA,DONACION,OPERATIVO,2019,2
2025,JULIO,150105,LIMA METROPOLITANA,LIMA,BREÑA,MOTOCICLETA,COMISARIA BASICA,MOTOCICLETA,COMPRA DIRECTA,INOPERATIVO IRRECUPERABLE,2015,3
2025,JULIO,200507,PIURA,PAITA,VICHAYAL,MOTOCICLETA,COMISARIA BASICA,MOTOCICLETA,COMPRA DIRECTA,INOPERATIVO IRRECUPERABLE,2013,1
2025,JULIO,150104,LIMA METROPOLITANA,LIMA,BARRANCO,MOTOR F/B,UNIDAD ESPECIALIZADA,OTROS,OFECOD,INOPERATIVO IRRECUPERABLE,1991,1
2025,JULIO,110101,ICA,ICA,ICA,MOTOCICLETA,UNIDAD ESPECIALIZADA,MOTOCICLETA,DONACION,OPERATIVO,2021,2
2025,JULIO,150142,LIMA METROPOLITANA,LIMA,VILLA EL SALVADOR,CAMIONETA,COMISARIA BASICA,CAMIONETA,CONVENIO NAS,OPERATIVO,2020,2
2025,JULIO,130107,LA LIBERTAD,TRUJILLO,MOCHE,CAMIONETA,UNIDAD ADMINISTRATIVA,CAMIONETA,DONACION,INOPERATIVO IRRECUPERABLE,2005,1
2025,JULIO,150601,REGIÓN LIMA,HUARAL,HUARAL,MOTOCICLETA,UNIDAD ESPECIALIZADA,MOTOCICLETA,COMPRA DIRECTA,OPERATIVO,2015,1
2025,JULIO,150504,REGIÓN LIMA,CAÑETE,CERRO AZUL,CAMIONETA,COMISARIA BASICA,CAMIONETA,COMPRA DIRECTA,INOPERATIVO IRRECUPERABLE,2009,1
2025,JULIO,40706,AREQUIPA,ISLAY,PUNTA DE BOMBON,AUTO,COMISARIA BASICA,AUTO,COMPRA DIRECTA,INOPERATIVO RECUPERABLE,2014,1
2025,JULIO,130101,LA LIBERTAD,TRUJILLO,TRUJILLO,MOTOCICLETA,UNIDAD ESPECIALIZADA,MOTOCICLETA,COMPRA DIRECTA,OPERATIVO,2014,2
2025,JULIO,150139,LIMA METROPOLITANA,LIMA,SANTA ROSA,CAMIONETA,PATRULLAJE CARRETERAS,CAMIONETA,COMPRA DIRECTA,OPERATIVO,2023,1
2025,JULIO,100601,HUANUCO,LEONCIO PRADO,RUPA-RUPA,MOTOCICLETA,UNIDAD ESPECIALIZADA,MOTOCICLETA,OFECOD,INOPERATIVO IRRECUPERABLE,1996,1
2025,JULIO,150128,LIMA METROPOLITANA,LIMA,RIMAC,CAMIONETA,UNIDAD ESPECIALIZADA,CAMIONETA,COMPRA DIRECTA,OPERATIVO,2008,1
2025,JULIO,50401,AYACUCHO,HUANTA,HUANTA,TRIMOTO,UNIDAD ESPECIALIZADA,OTROS,PRONABI,OPERATIVO,2009,1
2025,JULIO,60905,CAJAMARCA,SAN IGNACIO,NAMBALLE,CAMIONETA,COMISARIA BASICA,CAMIONETA,COMPRA DIRECTA,OPERATIVO,2009,1
2025,JULIO,150201,REGIÓN LIMA,BARRANCA,BARRANCA,MOTOCICLETA,UNIDAD ADMINISTRATIVA,MOTOCICLETA,COMPRA DIRECTA,OPERATIVO,2022,1
2025,JULIO,120706,JUNIN,TARMA,PALCA,MOTOCICLETA,COMISARIA BASICA,MOTOCICLETA,COMPRA DIRECTA,OPERATIVO,2015,1
2025,JULIO,90301,HUANCAVELICA,ANGARAES,LIRCAY,MOTOCICLETA,COMISARIA BASICA,MOTOCICLETA,AFECTACION EN USO,OPERATIVO,2017,1
2025,JULIO,250201,UCAYALI,ATALAYA,RAYMONDI,CAMIONETA,COMISARIA BASICA,CAMIONETA,COMPRA DIRECTA,INOPERATIVO RECUPERABLE,2014,1
2025,JULIO,150128,LIMA METROPOLITANA,LIMA,RIMAC,CAMIONETA,COMISARIA BASICA,CAMIONETA,ALQUILADO,OPERATIVO,2023,22
2025,JULIO,130107,LA LIBERTAD,TRUJILLO,MOCHE,AUTO,UNIDAD ADMINISTRATIVA,AUTO,OFECOD,INOPERATIVO IRRECUPERABLE,2008,1
2025,JULIO,100301,HUANUCO,DOS DE MAYO,LA UNION,CAMIONETA,PATRULLAJE CARRETERAS,CAMIONETA,COMPRA DIRECTA,OPERATIVO,2016,4
2025,JULIO,150101,LIMA METROPOLITANA,LIMA,LIMA,CAMIONETA,UNIDAD ADMINISTRATIVA,CAMIONETA,DONACION,OPERATIVO,1996,1
2025,JULIO,120101,JUNIN,HUANCAYO,HUANCAYO,MOTOCICLETA,UNIDAD ESPECIALIZADA,MOTOCICLETA,COMPRA DIRECTA,OPERATIVO,2014,2
2025,JULIO,110108,ICA,ICA,SALAS,MOTOCICLETA,COMISARIA BASICA,MOTOCICLETA,COMPRA DIRECTA,INOPERATIVO RECUPERABLE,2013,1
2025,JULIO,130907,LA LIBERTAD,SANCHEZ CARRION,SARIN,CAMIONETA,COMISARIA BASICA,CAMIONETA,DONACION,OPERATIVO,2024,1
2025,JULIO,21801,ÁNCASH,SANTA,CHIMBOTE,MOTOCICLETA,UNIDAD ESPECIALIZADA,MOTOCICLETA,COMPRA DIRECTA,OPERATIVO,2012,1
2025,JULIO,150101,LIMA METROPOLITANA,LIMA,LIMA,CAMIONETA,UNIDAD ADMINISTRATIVA,CAMIONETA,COMPRA DIRECTA,OPERATIVO,2018,6
2025,JULIO,230101,TACNA,TACNA,TACNA,CAMIONETA,UNIDAD ESPECIALIZADA,CAMIONETA,COMPRA DIRECTA,OPERATIVO,2019,4
2025,JULIO,110501,ICA,PISCO,PISCO,CAMIONETA,COMISARIA BASICA,CAMIONETA,COMPRA DIRECTA,INOPERATIVO IRRECUPERABLE,2016,1
2025,JULIO,150141,LIMA METROPOLITANA,LIMA,SURQUILLO,CAMIONETA,UNIDAD ESPECIALIZADA,CAMIONETA,AFECTACION EN USO,OPERATIVO,2018,1
2025,JULIO,130205,LA LIBERTAD,ASCOPE,PAIJAN,CAMIONETA,COMISARIA BASICA,CAMIONETA,COMPRA DIRECTA,INOPERATIVO RECUPERABLE,2018,5
2025,JULIO,100901,HUANUCO,PUERTO INCA,PUERTO INCA,MOTOCICLETA,COMISARIA BASICA,MOTOCICLETA,COMPRA DIRECTA,INOPERATIVO RECUPERABLE,2013,1
2025,JULIO,21801,ÁNCASH,SANTA,CHIMBOTE,AUTO,UNIDAD ESPECIALIZADA,AUTO,OFECOD,OPERATIVO,2011,1
2025,JULIO,80106,CUSCO,CUSCO,SANTIAGO,MOTOCICLETA,COMISARIA BASICA,MOTOCICLETA,DONACION,INOPERATIVO IRRECUPERABLE,2012,1
2025,JULIO,50505,AYACUCHO,LA MAR,CHUNGUI,MOTOCICLETA,COMISARIA BASICA,MOTOCICLETA,COMPRA DIRECTA,OPERATIVO,2024,1
2025,JULIO,160604,LORETO,UCAYALI,PAMPA HERMOSA,MOTOCICLETA,COMISARIA BASICA,MOTOCICLETA,AFECTACION EN USO,OPERATIVO,2023,1
2025,JULIO,150131,LIMA METROPOLITANA,LIMA,SAN ISIDRO,MOTOCICLETA,UNIDAD ESPECIALIZADA,MOTOCICLETA,CONVENIO NAS,OPERATIVO,2021,3
2025,JULIO,51104,AYACUCHO,VILCAS HUAMAN,CONCEPCION,CAMIONETA,COMISARIA BASICA,CAMIONETA,OFECOD,INOPERATIVO IRRECUPERABLE,1988,1
2025,JULIO,10701,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,MOTOCICLETA,COMISARIA BASICA,MOTOCICLETA,COMPRA DIRECTA,INOPERATIVO IRRECUPERABLE,2015,1
2025,JULIO,240101,TUMBES,TUMBES,TUMBES,AUTO,UNIDAD ESPECIALIZADA,AUTO,OFECOD,INOPERATIVO IRRECUPERABLE,1988,1
2025,JULIO,230101,TACNA,TACNA,TACNA,AUTO,UNIDAD ESPECIALIZADA,AUTO,DONACION,OPERATIVO,2010,4
2025,JULIO,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,AUTO,UNIDAD ADMINISTRATIVA,AUTO,OFECOD,INOPERATIVO IRRECUPERABLE,1986,1
2025,JULIO,80910,CUSCO,LA CONVENCION,PICHARI,MOTOCICLETA,UNIDAD ESPECIALIZADA,MOTOCICLETA,COMPRA DIRECTA,INOPERATIVO RECUPERABLE,2009,1
2025,JULIO,70105,PROV. CONST. DEL CALLAO,CALLAO,LA PUNTA,CAMIONETA,COMISARIA ESPECIALIZADA,CAMIONETA,COMPRA DIRECTA,INOPERATIVO RECUPERABLE,2016,1
2025,JULIO,150111,LIMA METROPOLITANA,LIMA,EL AGUSTINO,CAMIONETA,COMISARIA BASICA,CAMIONETA,COMPRA DIRECTA,OPERATIVO,2016,3
2025,JULIO,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,CAMIONETA,COMISARIA BASICA,CAMIONETA,DONACION,INOPERATIVO RECUPERABLE,2019,1
2025,JULIO,150204,REGIÓN LIMA,BARRANCA,SUPE,CAMIONETA,COMISARIA BASICA,CAMIONETA,COMPRA DIRECTA,INOPERATIVO IRRECUPERABLE,2010,1
2025,JULIO,150134,LIMA METROPOLITANA,LIMA,SAN LUIS,MOTOCICLETA,COMISARIA BASICA,MOTOCICLETA,COMPRA DIRECTA,INOPERATIVO IRRECUPERABLE,2018,1
2025,JULIO,150128,LIMA METROPOLITANA,LIMA,RIMAC,CAMIONETA,UNIDAD ESPECIALIZADA,CAMIONETA,COMPRA DIRECTA,OPERATIVO,2014,10
2025,JULIO,230107,TACNA,TACNA,PALCA,CAMIONETA,PUESTO VIGILANCIA DE FRONTERAS,CAMIONETA,COMPRA DIRECTA,INOPERATIVO RECUPERABLE,2008,1
2025,JULIO,150502,REGIÓN LIMA,CAÑETE,ASIA,CAMIONETA,COMISARIA BASICA,CAMIONETA,DONACION,OPERATIVO,2024,1
2025,JULIO,150101,LIMA METROPOLITANA,LIMA,LIMA,MOTOCICLETA,UNIDAD ESPECIALIZADA,MOTOCICLETA,COMPRA DIRECTA,INOPERATIVO RECUPERABLE,2022,2
2025,JULIO,70103,PROV. CONST. DEL CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,CAMIONETA,COMISARIA BASICA,CAMIONETA,ALQUILADO,OPERATIVO,2023,6
2025,JULIO,110101,ICA,ICA,ICA,MOTOCICLETA,COMISARIA BASICA,MOTOCICLETA,COMPRA DIRECTA,INOPERATIVO IRRECUPERABLE,2013,2
2025,JULIO,20101,ÁNCASH,HUARAZ,HUARAZ,CAMIONETA,UNIDAD ESPECIALIZADA,CAMIONETA,COMPRA DIRECTA,OPERATIVO,2014,5
2025,JULIO,150601,REGIÓN LIMA,HUARAL,HUARAL,CAMIONETA,COMISARIA BASICA,CAMIONETA,COMPRA DIRECTA,INOPERATIVO IRRECUPERABLE,2016,4
2025,JULIO,150118,LIMA METROPOLITANA,LIMA,LURIGANCHO,CAMIONETA,COMISARIA BASICA,CAMIONETA,COMPRA DIRECTA,INOPERATIVO RECUPERABLE,2014,2
2025,JULIO,110501,ICA,PISCO,PISCO,CAMIONETA,COMISARIA BASICA,CAMIONETA,DONACION,OPERATIVO,2008,1
2025,JULIO,81210,CUSCO,QUISPICANCHI,OCONGATE,CAMIONETA,COMISARIA BASICA,CAMIONETA,COMPRA DIRECTA,INOPERATIVO RECUPERABLE,2016,1
2025,JULIO,120101,JUNIN,HUANCAYO,HUANCAYO,PORTA TROPAS,UNIDAD ESPECIALIZADA,OTROS,COMPRA DIRECTA,INOPERATIVO RECUPERABLE,1990,2
2025,JULIO,250301,UCAYALI,PADRE ABAD,PADRE ABAD,MOTOCICLETA,COMISARIA BASICA,MOTOCICLETA,COMPRA DIRECTA,INOPERATIVO RECUPERABLE,2013,1
2025,JULIO,150125,LIMA METROPOLITANA,LIMA,PUENTE PIEDRA,CAMIONETA,COMISARIA BASICA,CAMIONETA,COMPRA DIRECTA,INOPERATIVO RECUPERABLE,2008,1
2025,JULIO,160101,LORETO,MAYNAS,IQUITOS,BOTE,UNIDAD ESPECIALIZADA,OTROS,CONVENIO NAS,INOPERATIVO IRRECUPERABLE,2000,1
2025,JULIO,150125,LIMA METROPOLITANA,LIMA,PUENTE PIEDRA,MOTOCICLETA,COMISARIA BASICA,MOTOCICLETA,AFECTACION EN USO,OPERATIVO,2024,11
2025,JULIO,150120,LIMA METROPOLITANA,LIMA,MAGDALENA DEL MAR,MOTOCICLETA,COMISARIA BASICA,MOTOCICLETA,COMPRA DIRECTA,OPERATIVO,2017,1
2025,JULIO,21801,ÁNCASH,SANTA,CHIMBOTE,MOTOCICLETA,UNIDAD ADMINISTRATIVA,MOTOCICLETA,DONACION,INOPERATIVO IRRECUPERABLE,2006,2
2025,JULIO,150115,LIMA METROPOLITANA,LIMA,LA VICTORIA,PORTA TROPAS,UNIDAD ESPECIALIZADA,OTROS,COMPRA DIRECTA,INOPERATIVO RECUPERABLE,2009,1
2025,JULIO,70102,PROV. CONST. DEL CALLAO,CALLAO,BELLAVISTA,CAMIONETA,COMISARIA BASICA,CAMIONETA,COMPRA DIRECTA,INOPERATIVO IRRECUPERABLE,2013,4
2025,JULIO,140116,LAMBAYEQUE,CHICLAYO,CAYALTI,MOTOCICLETA,COMISARIA BASICA,MOTOCICLETA,DONACION,INOPERATIVO RECUPERABLE,2014,1
2025,JULIO,151015,REGIÓN LIMA,YAUYOS,HUANGASCAR,CAMIONETA,COMISARIA BASICA,CAMIONETA,DONACION,OPERATIVO,2024,1
2025,JULIO,150112,LIMA METROPOLITANA,LIMA,INDEPENDENCIA,CAMIONETA,COMISARIA BASICA,CAMIONETA,COMPRA DIRECTA,INOPERATIVO RECUPERABLE,2016,5
2025,JULIO,80101,CUSCO,CUSCO,CUSCO,MOTOCICLETA,UNIDAD ADMINISTRATIVA,MOTOCICLETA,OFECOD,INOPERATIVO IRRECUPERABLE,1981,1
2025,JULIO,100601,HUANUCO,LEONCIO PRADO,RUPA-RUPA,CAMIONETA,UNIDAD ESPECIALIZADA,CAMIONETA,OFECOD,INOPERATIVO IRRECUPERABLE,1992,1
2025,JULIO,40607,AREQUIPA,CONDESUYOS,SALAMANCA,CAMIONETA,COMISARIA BASICA,CAMIONETA,COMPRA DIRECTA,OPERATIVO,2010,1
2025,JULIO,200101,PIURA,PIURA,PIURA,MOTOCICLETA,UNIDAD ESPECIALIZADA,MOTOCICLETA,PRONABI,OPERATIVO,2021,1
2025,JULIO,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,MOTOCICLETA,UNIDAD ESPECIALIZADA,MOTOCICLETA,COMPRA DIRECTA,INOPERATIVO RECUPERABLE,2009,2
2025,JULIO,70101,PROV. CONST. DEL CALLAO,CALLAO,CALLAO,AUTO,UNIDAD ADMINISTRATIVA,AUTO,OFECOD,INOPERATIVO IRRECUPERABLE,1987,1
2025,JULIO,60605,CAJAMARCA,CUTERVO,LA RAMADA,MOTOCICLETA,COMISARIA BASICA,MOTOCICLETA,COMPRA DIRECTA,INOPERATIVO IRRECUPERABLE,2013,1
2025,JULIO,20801,ÁNCASH,CASMA,CASMA,CAMIONETA,PATRULLAJE CARRETERAS,CAMIONETA,COMPRA DIRECTA,INOPERATIVO RECUPERABLE,2016,2
2025,JULIO,140113,LAMBAYEQUE,CHICLAYO,REQUE,CAMIONETA,COMISARIA BASICA,CAMIONETA,DONACION,OPERATIVO,2023,2
2025,JULIO,50601,AYACUCHO,LUCANAS,PUQUIO,MOTOCICLETA,COMISARIA BASICA,MOTOCICLETA,COMPRA DIRECTA,OPERATIVO,2014,1
2025,JULIO,220707,SAN MARTIN,PICOTA,SAN HILARION,MOTOCICLETA,COMISARIA BASICA,MOTOCICLETA,COMPRA DIRECTA,INOPERATIVO RECUPERABLE,2013,2
2025,JULIO,150117,LIMA METROPOLITANA,LIMA,LOS OLIVOS,CAMIONETA,UNIDAD ESPECIALIZADA,CAMIONETA,COMPRA DIRECTA,OPERATIVO,2019,2
2025,JULIO,90707,HUANCAVELICA,TAYACAJA,HUACHOCOLPA,MOTOCICLETA,COMISARIA BASICA,MOTOCICLETA,COMPRA DIRECTA,OPERATIVO,2024,1
2025,JULIO,150113,LIMA METROPOLITANA,LIMA,JESUS MARIA,CAMIONETA,COMISARIA BASICA,CAMIONETA,ALQUILADO,OPERATIVO,2024,1
2025,JULIO,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,AUTO,UNIDAD ESPECIALIZADA,AUTO,OTROS,INOPERATIVO IRRECUPERABLE,2014,1
2025,JULIO,40701,AREQUIPA,ISLAY,MOLLENDO,CAMIONETA,COMISARIA BASICA,CAMIONETA,COMPRA DIRECTA,OPERATIVO,2016,1
2025,JULIO,180101,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,CAMIONETA,UNIDAD ESPECIALIZADA,CAMIONETA,DONACION,OPERATIVO,2001,1
2025,JULIO,40125,AREQUIPA,AREQUIPA,VITOR,CAMIONETA,COMISARIA BASICA,CAMIONETA,REPOSICION POR LA CIA SEGUROS PACIFICO,OPERATIVO,2025,1
2025,JULIO,30101,APURÍMAC,ABANCAY,ABANCAY,AUTO,UNIDAD ESPECIALIZADA,AUTO,PRONABI,OPERATIVO,2014,1
2025,JULIO,250303,UCAYALI,PADRE ABAD,CURIMANA,DESLIZADOR,COMISARIA BASICA,OTROS,DONACION,OPERATIVO,2022,1
2025,JULIO,70101,PROV. CONST. DEL CALLAO,CALLAO,CALLAO,CAMIONETA,UNIDAD ESPECIALIZADA,CAMIONETA,COMPRA DIRECTA,INOPERATIVO IRRECUPERABLE,2009,3
2025,JULIO,180301,MOQUEGUA,ILO,ILO,MOTOCICLETA,COMISARIA ESPECIALIZADA,MOTOCICLETA,DONACION,INOPERATIVO RECUPERABLE,2011,1
2025,JULIO,70101,PROV. CONST. DEL CALLAO,CALLAO,CALLAO,CAMIONETA,UNIDAD ESPECIALIZADA,CAMIONETA,DONACION,OPERATIVO,2014,1
2025,JULIO,150117,LIMA METROPOLITANA,LIMA,LOS OLIVOS,AUTO,UNIDAD ESPECIALIZADA,AUTO,COMPRA DIRECTA,INOPERATIVO RECUPERABLE,2014,1
2025,JULIO,250101,UCAYALI,CORONEL PORTILLO,CALLERIA,CAMIONETA,COMISARIA BASICA,CAMIONETA,DONACION,INOPERATIVO IRRECUPERABLE,2016,3
2025,JULIO,60105,CAJAMARCA,CAJAMARCA,ENCAÑADA,CAMIONETA,COMISARIA BASICA,CAMIONETA,DONACION,INOPERATIVO IRRECUPERABLE,2008,1
2025,JULIO,230101,TACNA,TACNA,TACNA,CAMIONETA,COMISARIA BASICA,CAMIONETA,COMPRA DIRECTA,INOPERATIVO RECUPERABLE,2016,2
2025,JULIO,210112,PUNO,PUNO,PLATERIA,CAMIONETA,COMISARIA BASICA,CAMIONETA,COMPRA DIRECTA,OPERATIVO,2016,1
2025,JULIO,150806,REGIÓN LIMA,HUAURA,HUAURA,CAMIONETA,COMISARIA BASICA,CAMIONETA,COMPRA DIRECTA,INOPERATIVO RECUPERABLE,2016,2
2025,JULIO,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,MOTOCICLETA,UNIDAD ESPECIALIZADA,MOTOCICLETA,COMPRA DIRECTA,INOPERATIVO IRRECUPERABLE,2013,2
2025,JULIO,100601,HUANUCO,LEONCIO PRADO,RUPA-RUPA,MOTOCICLETA,UNIDAD ESPECIALIZADA,MOTOCICLETA,OFECOD,OPERATIVO,2013,1
2025,JULIO,21801,ÁNCASH,SANTA,CHIMBOTE,MOTOCICLETA,UNIDAD ESPECIALIZADA,MOTOCICLETA,COMPRA DIRECTA,INOPERATIVO IRRECUPERABLE,2014,5
2025,JULIO,210405,PUNO,CHUCUITO,PISACOMA,CAMIONETA,UNIDAD ESPECIALIZADA,CAMIONETA,COMPRA DIRECTA,INOPERATIVO RECUPERABLE,2000,1
2025,JULIO,50101,AYACUCHO,HUAMANGA,AYACUCHO,MOTOCICLETA,UNIDAD ADMINISTRATIVA,MOTOCICLETA,COMPRA DIRECTA,OPERATIVO,2014,1
2025,JULIO,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,CAMIONETA,COMISARIA BASICA,CAMIONETA,DONACION,OPERATIVO,2024,1
2025,JULIO,131202,LA LIBERTAD,VIRU,CHAO,CAMIONETA,COMISARIA BASICA,CAMIONETA,DONACION,OPERATIVO,2024,1
2025,JULIO,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,MOTOCICLETA,UNIDAD ADMINISTRATIVA,MOTOCICLETA,COMPRA DIRECTA,INOPERATIVO IRRECUPERABLE,2008,5
2025,JULIO,110105,ICA,ICA,PACHACUTEC,MOTOCICLETA,COMISARIA BASICA,MOTOCICLETA,COMPRA DIRECTA,OPERATIVO,2017,1
2025,JULIO,211101,PUNO,SAN ROMAN,JULIACA,CAMIONETA,UNIDAD ESPECIALIZADA,CAMIONETA,COMPRA DIRECTA,OPERATIVO,2016,1
2025,JULIO,150131,LIMA METROPOLITANA,LIMA,SAN ISIDRO,AUTO,UNIDAD ADMINISTRATIVA,AUTO,OFECOD,INOPERATIVO IRRECUPERABLE,1999,3
2025,JULIO,130107,LA LIBERTAD,TRUJILLO,MOCHE,CAMIONETA,UNIDAD ADMINISTRATIVA,CAMIONETA,DONACION,INOPERATIVO IRRECUPERABLE,2010,4
2025,JULIO,150114,LIMA METROPOLITANA,LIMA,LA MOLINA,CAMIONETA,UNIDAD ESPECIALIZADA,CAMIONETA,COMPRA DIRECTA,OPERATIVO,2019,3
2025,JULIO,130801,LA LIBERTAD,PATAZ,TAYABAMBA,CAMIONETA,COMISARIA BASICA,CAMIONETA,DONACION,INOPERATIVO RECUPERABLE,2021,1
2025,JULIO,240101,TUMBES,TUMBES,TUMBES,CAMIONETA,COMISARIA BASICA,CAMIONETA,COMPRA DIRECTA,INOPERATIVO IRRECUPERABLE,2016,15
2025,JULIO,230101,TACNA,TACNA,TACNA,CAMIONETA,COMISARIA ESPECIALIZADA,CAMIONETA,COMPRA DIRECTA,OPERATIVO,2019,3
2025,JULIO,220901,SAN MARTIN,SAN MARTIN,TARAPOTO,MOTOCICLETA,UNIDAD ESPECIALIZADA,MOTOCICLETA,DONACION,INOPERATIVO RECUPERABLE,2015,2
2025,JULIO,180104,MOQUEGUA,MARISCAL NIETO,SAMEGUA,CAMIONETA,COMISARIA BASICA,CAMIONETA,COMPRA DIRECTA,OPERATIVO,2023,1
2025,JULIO,150101,LIMA METROPOLITANA,LIMA,LIMA,OMNIBUS,UNIDAD ESPECIALIZADA,OTROS,COMPRA DIRECTA,INOPERATIVO RECUPERABLE,2019,1
2025,JULIO,150513,REGIÓN LIMA,CAÑETE,SAN ANTONIO,MOTOCICLETA,COMISARIA BASICA,MOTOCICLETA,DONACION,INOPERATIVO IRRECUPERABLE,2008,1
2025,JULIO,230101,TACNA,TACNA,TACNA,MINIBUS,UNIDAD ESPECIALIZADA,OTROS,COMPRA DIRECTA,OPERATIVO,2019,1
2025,JULIO,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,CAMIONETA,COMISARIA BASICA,CAMIONETA,COMPRA DIRECTA,OPERATIVO,2016,2
2025,JULIO,150114,LIMA METROPOLITANA,LIMA,LA MOLINA,MOTOCICLETA,UNIDAD ESPECIALIZADA,MOTOCICLETA,AFECTACION EN USO,OPERATIVO,2024,4
2025,JULIO,150201,REGIÓN LIMA,BARRANCA,BARRANCA,MOTOCICLETA,COMISARIA BASICA,MOTOCICLETA,COMPRA DIRECTA,INOPERATIVO IRRECUPERABLE,1997,1
2025,JULIO,150101,LIMA METROPOLITANA,LIMA,LIMA,CAMIONETA,UNIDAD ADMINISTRATIVA,CAMIONETA,PRONABI,OPERATIVO,2011,1
2025,JULIO,150117,LIMA METROPOLITANA,LIMA,LOS OLIVOS,AUTO,UNIDAD ESPECIALIZADA,AUTO,COMPRA DIRECTA,OPERATIVO,2023,1
2025,JULIO,100601,HUANUCO,LEONCIO PRADO,RUPA-RUPA,MOTOCICLETA,UNIDAD ESPECIALIZADA,MOTOCICLETA,CONVENIO NAS,OPERATIVO,2022,1
