ubigeo,dpto_hecho_new,prov_hecho,dist_hecho,indicador,valor
180204,MOQUEGUA,GENERAL SANCHEZ CERRO,ICHUÑA,vehiculos_pnp,7
180204,MOQUEGUA,GENERAL SANCHEZ CERRO,ICHUÑA,vehiculos_operativos,4
180204,MOQUEGUA,GENERAL SANCHEZ CERRO,ICHUÑA,comisarias,0
180205,MOQUEGUA,GENERAL SANCHEZ CERRO,LA CAPILLA,denuncias_2024_2026,17
180205,MOQUEGUA,GENERAL SANCHEZ CERRO,LA CAPILLA,vehiculos_pnp,0
180205,MOQUEGUA,GENERAL SANCHEZ CERRO,LA CAPILLA,vehiculos_operativos,0
180205,MOQUEGUA,GENERAL SANCHEZ CERRO,LA CAPILLA,comisarias,0
180208,MOQUEGUA,GENERAL SANCHEZ CERRO,PUQUINA,denuncias_2024_2026,118
180208,MOQUEGUA,GENERAL SANCHEZ CERRO,PUQUINA,vehiculos_pnp,2
180208,MOQUEGUA,GENERAL SANCHEZ CERRO,PUQUINA,vehiculos_operativos,1
180208,MOQUEGUA,GENERAL SANCHEZ CERRO,PUQUINA,comisarias,1
180209,MOQUEGUA,GENERAL SANCHEZ CERRO,QUINISTAQUILLAS,denuncias_2024_2026,24
180209,MOQUEGUA,GENERAL SANCHEZ CERRO,QUINISTAQUILLAS,vehiculos_pnp,2
180209,MOQUEGUA,GENERAL SANCHEZ CERRO,QUINISTAQUILLAS,vehiculos_operativos,0
180209,MOQUEGUA,GENERAL SANCHEZ CERRO,QUINISTAQUILLAS,comisarias,1
180210,MOQUEGUA,GENERAL SANCHEZ CERRO,UBINAS,denuncias_2024_2026,11
180210,MOQUEGUA,GENERAL SANCHEZ CERRO,UBINAS,vehiculos_pnp,3
180210,MOQUEGUA,GENERAL SANCHEZ CERRO,UBINAS,vehiculos_operativos,2
180210,MOQUEGUA,GENERAL SANCHEZ CERRO,UBINAS,comisarias,2
180211,MOQUEGUA,GENERAL SANCHEZ CERRO,YUNGA,denuncias_2024_2026,1
180211,MOQUEGUA,GENERAL SANCHEZ CERRO,YUNGA,vehiculos_pnp,0
180211,MOQUEGUA,GENERAL SANCHEZ CERRO,YUNGA,vehiculos_operativos,0
180211,MOQUEGUA,GENERAL SANCHEZ CERRO,YUNGA,comisarias,0
180301,MOQUEGUA,ILO,ILO,denuncias_2024_2026,5874
180301,MOQUEGUA,ILO,ILO,vehiculos_pnp,29
180301,MOQUEGUA,ILO,ILO,vehiculos_operativos,22
180301,MOQUEGUA,ILO,ILO,comisarias,2
180302,MOQUEGUA,ILO,EL ALGARROBAL,denuncias_2024_2026,187
180302,MOQUEGUA,ILO,EL ALGARROBAL,vehiculos_pnp,2
180302,MOQUEGUA,ILO,EL ALGARROBAL,vehiculos_operativos,0
180302,MOQUEGUA,ILO,EL ALGARROBAL,comisarias,1
180303,MOQUEGUA,ILO,PACOCHA,denuncias_2024_2026,290
180303,MOQUEGUA,ILO,PACOCHA,vehiculos_pnp,0
180303,MOQUEGUA,ILO,PACOCHA,vehiculos_operativos,0
180303,MOQUEGUA,ILO,PACOCHA,comisarias,1
190101,PASCO,PASCO,CHAUPIMARCA,denuncias_2024_2026,1397
190101,PASCO,PASCO,CHAUPIMARCA,vehiculos_pnp,9
190101,PASCO,PASCO,CHAUPIMARCA,vehiculos_operativos,2
190101,PASCO,PASCO,CHAUPIMARCA,comisarias,1
190102,PASCO,PASCO,HUACHON,denuncias_2024_2026,82
190102,PASCO,PASCO,HUACHON,vehiculos_pnp,1
190102,PASCO,PASCO,HUACHON,vehiculos_operativos,1
190102,PASCO,PASCO,HUACHON,comisarias,1
190103,PASCO,PASCO,HUARIACA,denuncias_2024_2026,322
190103,PASCO,PASCO,HUARIACA,vehiculos_pnp,3
190103,PASCO,PASCO,HUARIACA,vehiculos_operativos,1
190103,PASCO,PASCO,HUARIACA,comisarias,1
190104,PASCO,PASCO,HUAYLLAY,denuncias_2024_2026,322
190104,PASCO,PASCO,HUAYLLAY,vehiculos_pnp,4
190104,PASCO,PASCO,HUAYLLAY,vehiculos_operativos,1
190104,PASCO,PASCO,HUAYLLAY,comisarias,1
190105,PASCO,PASCO,NINACACA,denuncias_2024_2026,42
190105,PASCO,PASCO,NINACACA,vehiculos_pnp,0
190105,PASCO,PASCO,NINACACA,vehiculos_operativos,0
190105,PASCO,PASCO,NINACACA,comisarias,0
190106,PASCO,PASCO,PALLANCHACRA,denuncias_2024_2026,1
190106,PASCO,PASCO,PALLANCHACRA,vehiculos_pnp,0
190106,PASCO,PASCO,PALLANCHACRA,vehiculos_operativos,0
190106,PASCO,PASCO,PALLANCHACRA,comisarias,0
190107,PASCO,PASCO,PAUCARTAMBO,denuncias_2024_2026,411
190107,PASCO,PASCO,PAUCARTAMBO,vehiculos_pnp,7
190107,PASCO,PASCO,PAUCARTAMBO,vehiculos_operativos,3
190107,PASCO,PASCO,PAUCARTAMBO,comisarias,1
190108,PASCO,PASCO,SAN FRANCISCO DE ASIS DE YARUSYACAN,denuncias_2024_2026,69
190108,PASCO,PASCO,SAN FRANCISCO DE ASIS DE YARUSYACAN,vehiculos_pnp,2
190108,PASCO,PASCO,SAN FRANCISCO DE ASIS DE YARUSYACAN,vehiculos_operativos,2
190108,PASCO,PASCO,SAN FRANCISCO DE ASIS DE YARUSYACAN,comisarias,1
190109,PASCO,PASCO,SIMON BOLIVAR,denuncias_2024_2026,177
190109,PASCO,PASCO,SIMON BOLIVAR,vehiculos_pnp,2
190109,PASCO,PASCO,SIMON BOLIVAR,vehiculos_operativos,1
190109,PASCO,PASCO,SIMON BOLIVAR,comisarias,1
190110,PASCO,PASCO,TICLACAYAN,denuncias_2024_2026,153
190110,PASCO,PASCO,TICLACAYAN,vehiculos_pnp,6
190110,PASCO,PASCO,TICLACAYAN,vehiculos_operativos,3
190110,PASCO,PASCO,TICLACAYAN,comisarias,1
190111,PASCO,PASCO,TINYAHUARCO,denuncias_2024_2026,217
190111,PASCO,PASCO,TINYAHUARCO,vehiculos_pnp,4
190111,PASCO,PASCO,TINYAHUARCO,vehiculos_operativos,0
190111,PASCO,PASCO,TINYAHUARCO,comisarias,1
190112,PASCO,PASCO,VICCO,denuncias_2024_2026,125
190112,PASCO,PASCO,VICCO,vehiculos_pnp,4
190112,PASCO,PASCO,VICCO,vehiculos_operativos,3
190112,PASCO,PASCO,VICCO,comisarias,1
190113,PASCO,PASCO,YANACANCHA,denuncias_2024_2026,1479
190113,PASCO,PASCO,YANACANCHA,vehiculos_pnp,35
190113,PASCO,PASCO,YANACANCHA,vehiculos_operativos,13
190113,PASCO,PASCO,YANACANCHA,comisarias,3
190201,PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,denuncias_2024_2026,545
190201,PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,vehiculos_pnp,4
190201,PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,vehiculos_operativos,2
190201,PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,comisarias,1
190202,PASCO,DANIEL ALCIDES CARRION,CHACAYAN,denuncias_2024_2026,40
190202,PASCO,DANIEL ALCIDES CARRION,CHACAYAN,vehiculos_pnp,3
190202,PASCO,DANIEL ALCIDES CARRION,CHACAYAN,vehiculos_operativos,2
190202,PASCO,DANIEL ALCIDES CARRION,CHACAYAN,comisarias,1
190203,PASCO,DANIEL ALCIDES CARRION,GOYLLARISQUIZGA,denuncias_2024_2026,8
190203,PASCO,DANIEL ALCIDES CARRION,GOYLLARISQUIZGA,vehiculos_pnp,1
190203,PASCO,DANIEL ALCIDES CARRION,GOYLLARISQUIZGA,vehiculos_operativos,1
190203,PASCO,DANIEL ALCIDES CARRION,GOYLLARISQUIZGA,comisarias,1
190204,PASCO,DANIEL ALCIDES CARRION,PAUCAR,denuncias_2024_2026,63
190204,PASCO,DANIEL ALCIDES CARRION,PAUCAR,vehiculos_pnp,2
190204,PASCO,DANIEL ALCIDES CARRION,PAUCAR,vehiculos_operativos,0
190204,PASCO,DANIEL ALCIDES CARRION,PAUCAR,comisarias,1
190205,PASCO,DANIEL ALCIDES CARRION,SAN PEDRO DE PILLAO,denuncias_2024_2026,13
190205,PASCO,DANIEL ALCIDES CARRION,SAN PEDRO DE PILLAO,vehiculos_pnp,0
190205,PASCO,DANIEL ALCIDES CARRION,SAN PEDRO DE PILLAO,vehiculos_operativos,0
190205,PASCO,DANIEL ALCIDES CARRION,SAN PEDRO DE PILLAO,comisarias,0
190206,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,denuncias_2024_2026,89
190206,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,vehiculos_pnp,2
190206,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,vehiculos_operativos,0
190206,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,comisarias,1
190207,PASCO,DANIEL ALCIDES CARRION,TAPUC,denuncias_2024_2026,15
190207,PASCO,DANIEL ALCIDES CARRION,TAPUC,vehiculos_pnp,0
190207,PASCO,DANIEL ALCIDES CARRION,TAPUC,vehiculos_operativos,0
190207,PASCO,DANIEL ALCIDES CARRION,TAPUC,comisarias,0
190208,PASCO,DANIEL ALCIDES CARRION,VILCABAMBA,denuncias_2024_2026,5
190208,PASCO,DANIEL ALCIDES CARRION,VILCABAMBA,vehiculos_pnp,0
190208,PASCO,DANIEL ALCIDES CARRION,VILCABAMBA,vehiculos_operativos,0
190208,PASCO,DANIEL ALCIDES CARRION,VILCABAMBA,comisarias,0
190301,PASCO,OXAPAMPA,OXAPAMPA,denuncias_2024_2026,1557
190301,PASCO,OXAPAMPA,OXAPAMPA,vehiculos_pnp,5
190301,PASCO,OXAPAMPA,OXAPAMPA,vehiculos_operativos,4
190301,PASCO,OXAPAMPA,OXAPAMPA,comisarias,1
190302,PASCO,OXAPAMPA,CHONTABAMBA,denuncias_2024_2026,281
190302,PASCO,OXAPAMPA,CHONTABAMBA,vehiculos_pnp,0
190302,PASCO,OXAPAMPA,CHONTABAMBA,vehiculos_operativos,0
190302,PASCO,OXAPAMPA,CHONTABAMBA,comisarias,0
190303,PASCO,OXAPAMPA,HUANCABAMBA,denuncias_2024_2026,235
190303,PASCO,OXAPAMPA,HUANCABAMBA,vehiculos_pnp,3
190303,PASCO,OXAPAMPA,HUANCABAMBA,vehiculos_operativos,3
190303,PASCO,OXAPAMPA,HUANCABAMBA,comisarias,1
190304,PASCO,OXAPAMPA,PALCAZU,denuncias_2024_2026,244
190304,PASCO,OXAPAMPA,PALCAZU,vehiculos_pnp,3
190304,PASCO,OXAPAMPA,PALCAZU,vehiculos_operativos,2
190304,PASCO,OXAPAMPA,PALCAZU,comisarias,1
190305,PASCO,OXAPAMPA,POZUZO,denuncias_2024_2026,83
190305,PASCO,OXAPAMPA,POZUZO,vehiculos_pnp,6
190305,PASCO,OXAPAMPA,POZUZO,vehiculos_operativos,3
190305,PASCO,OXAPAMPA,POZUZO,comisarias,1
190306,PASCO,OXAPAMPA,PUERTO BERMUDEZ,denuncias_2024_2026,555
190306,PASCO,OXAPAMPA,PUERTO BERMUDEZ,vehiculos_pnp,10
190306,PASCO,OXAPAMPA,PUERTO BERMUDEZ,vehiculos_operativos,5
190306,PASCO,OXAPAMPA,PUERTO BERMUDEZ,comisarias,1
190307,PASCO,OXAPAMPA,VILLA RICA,denuncias_2024_2026,645
190307,PASCO,OXAPAMPA,VILLA RICA,vehiculos_pnp,6
190307,PASCO,OXAPAMPA,VILLA RICA,vehiculos_operativos,3
190307,PASCO,OXAPAMPA,VILLA RICA,comisarias,1
190308,PASCO,OXAPAMPA,CONSTITUCION,denuncias_2024_2026,702
190308,PASCO,OXAPAMPA,CONSTITUCION,vehiculos_pnp,0
190308,PASCO,OXAPAMPA,CONSTITUCION,vehiculos_operativos,0
190308,PASCO,OXAPAMPA,CONSTITUCION,comisarias,1
200101,PIURA,PIURA,PIURA,denuncias_2024_2026,27224
200101,PIURA,PIURA,PIURA,vehiculos_pnp,316
200101,PIURA,PIURA,PIURA,vehiculos_operativos,200
200101,PIURA,PIURA,PIURA,comisarias,2
200104,PIURA,PIURA,CASTILLA,denuncias_2024_2026,11795
200104,PIURA,PIURA,CASTILLA,vehiculos_pnp,29
200104,PIURA,PIURA,CASTILLA,vehiculos_operativos,14
200104,PIURA,PIURA,CASTILLA,comisarias,3
200105,PIURA,PIURA,CATACAOS,denuncias_2024_2026,2939
200105,PIURA,PIURA,CATACAOS,vehiculos_pnp,19
200105,PIURA,PIURA,CATACAOS,vehiculos_operativos,8
200105,PIURA,PIURA,CATACAOS,comisarias,2
200107,PIURA,PIURA,CURA MORI,denuncias_2024_2026,534
200107,PIURA,PIURA,CURA MORI,vehiculos_pnp,5
200107,PIURA,PIURA,CURA MORI,vehiculos_operativos,2
200107,PIURA,PIURA,CURA MORI,comisarias,1
200108,PIURA,PIURA,EL TALLAN,denuncias_2024_2026,35
200108,PIURA,PIURA,EL TALLAN,vehiculos_pnp,0
200108,PIURA,PIURA,EL TALLAN,vehiculos_operativos,0
200108,PIURA,PIURA,EL TALLAN,comisarias,0
200109,PIURA,PIURA,LA ARENA,denuncias_2024_2026,929
200109,PIURA,PIURA,LA ARENA,vehiculos_pnp,4
200109,PIURA,PIURA,LA ARENA,vehiculos_operativos,2
200109,PIURA,PIURA,LA ARENA,comisarias,1
200110,PIURA,PIURA,LA UNION,denuncias_2024_2026,1537
200110,PIURA,PIURA,LA UNION,vehiculos_pnp,8
200110,PIURA,PIURA,LA UNION,vehiculos_operativos,4
200110,PIURA,PIURA,LA UNION,comisarias,1
200111,PIURA,PIURA,LAS LOMAS,denuncias_2024_2026,543
200111,PIURA,PIURA,LAS LOMAS,vehiculos_pnp,11
200111,PIURA,PIURA,LAS LOMAS,vehiculos_operativos,10
200111,PIURA,PIURA,LAS LOMAS,comisarias,2
200114,PIURA,PIURA,TAMBO GRANDE,denuncias_2024_2026,2725
200114,PIURA,PIURA,TAMBO GRANDE,vehiculos_pnp,15
200114,PIURA,PIURA,TAMBO GRANDE,vehiculos_operativos,10
200114,PIURA,PIURA,TAMBO GRANDE,comisarias,2
200115,PIURA,PIURA,26 DE OCTUBRE,denuncias_2024_2026,9664
200115,PIURA,PIURA,26 DE OCTUBRE,vehiculos_pnp,26
200115,PIURA,PIURA,26 DE OCTUBRE,vehiculos_operativos,18
200115,PIURA,PIURA,26 DE OCTUBRE,comisarias,0
200201,PIURA,AYABACA,AYABACA,denuncias_2024_2026,635
200201,PIURA,AYABACA,AYABACA,vehiculos_pnp,21
200201,PIURA,AYABACA,AYABACA,vehiculos_operativos,14
200201,PIURA,AYABACA,AYABACA,comisarias,1
200202,PIURA,AYABACA,FRIAS,denuncias_2024_2026,130
200202,PIURA,AYABACA,FRIAS,vehiculos_pnp,5
200202,PIURA,AYABACA,FRIAS,vehiculos_operativos,4
200202,PIURA,AYABACA,FRIAS,comisarias,2
200203,PIURA,AYABACA,JILILI,denuncias_2024_2026,29
200203,PIURA,AYABACA,JILILI,vehiculos_pnp,3
200203,PIURA,AYABACA,JILILI,vehiculos_operativos,2
200203,PIURA,AYABACA,JILILI,comisarias,1
200204,PIURA,AYABACA,LAGUNAS,denuncias_2024_2026,43
200204,PIURA,AYABACA,LAGUNAS,vehiculos_pnp,3
200204,PIURA,AYABACA,LAGUNAS,vehiculos_operativos,3
200204,PIURA,AYABACA,LAGUNAS,comisarias,1
200205,PIURA,AYABACA,MONTERO,denuncias_2024_2026,69
200205,PIURA,AYABACA,MONTERO,vehiculos_pnp,3
200205,PIURA,AYABACA,MONTERO,vehiculos_operativos,2
200205,PIURA,AYABACA,MONTERO,comisarias,1
200206,PIURA,AYABACA,PACAIPAMPA,denuncias_2024_2026,170
200206,PIURA,AYABACA,PACAIPAMPA,vehiculos_pnp,3
200206,PIURA,AYABACA,PACAIPAMPA,vehiculos_operativos,2
200206,PIURA,AYABACA,PACAIPAMPA,comisarias,1
200207,PIURA,AYABACA,PAIMAS,denuncias_2024_2026,277
200207,PIURA,AYABACA,PAIMAS,vehiculos_pnp,3
200207,PIURA,AYABACA,PAIMAS,vehiculos_operativos,1
200207,PIURA,AYABACA,PAIMAS,comisarias,1
200208,PIURA,AYABACA,SAPILLICA,denuncias_2024_2026,65
200208,PIURA,AYABACA,SAPILLICA,vehiculos_pnp,13
200208,PIURA,AYABACA,SAPILLICA,vehiculos_operativos,11
200208,PIURA,AYABACA,SAPILLICA,comisarias,1
200209,PIURA,AYABACA,SICCHEZ,denuncias_2024_2026,48
200209,PIURA,AYABACA,SICCHEZ,vehiculos_pnp,1
200209,PIURA,AYABACA,SICCHEZ,vehiculos_operativos,1
200209,PIURA,AYABACA,SICCHEZ,comisarias,1
200210,PIURA,AYABACA,SUYO,denuncias_2024_2026,345
200210,PIURA,AYABACA,SUYO,vehiculos_pnp,21
200210,PIURA,AYABACA,SUYO,vehiculos_operativos,17
200210,PIURA,AYABACA,SUYO,comisarias,1
200301,PIURA,HUANCABAMBA,HUANCABAMBA,denuncias_2024_2026,986
200301,PIURA,HUANCABAMBA,HUANCABAMBA,vehiculos_pnp,8
200301,PIURA,HUANCABAMBA,HUANCABAMBA,vehiculos_operativos,7
200301,PIURA,HUANCABAMBA,HUANCABAMBA,comisarias,1
200302,PIURA,HUANCABAMBA,CANCHAQUE,denuncias_2024_2026,133
200302,PIURA,HUANCABAMBA,CANCHAQUE,vehiculos_pnp,6
200302,PIURA,HUANCABAMBA,CANCHAQUE,vehiculos_operativos,4
200302,PIURA,HUANCABAMBA,CANCHAQUE,comisarias,2
200303,PIURA,HUANCABAMBA,EL CARMEN DE LA FRONTERA,denuncias_2024_2026,95
200303,PIURA,HUANCABAMBA,EL CARMEN DE LA FRONTERA,vehiculos_pnp,4
200303,PIURA,HUANCABAMBA,EL CARMEN DE LA FRONTERA,vehiculos_operativos,3
200303,PIURA,HUANCABAMBA,EL CARMEN DE LA FRONTERA,comisarias,1
200304,PIURA,HUANCABAMBA,HUARMACA,denuncias_2024_2026,333
200304,PIURA,HUANCABAMBA,HUARMACA,vehiculos_pnp,4
200304,PIURA,HUANCABAMBA,HUARMACA,vehiculos_operativos,2
200304,PIURA,HUANCABAMBA,HUARMACA,comisarias,1
200305,PIURA,HUANCABAMBA,LALAQUIZ,denuncias_2024_2026,16
200305,PIURA,HUANCABAMBA,LALAQUIZ,vehiculos_pnp,0
200305,PIURA,HUANCABAMBA,LALAQUIZ,vehiculos_operativos,0
200305,PIURA,HUANCABAMBA,LALAQUIZ,comisarias,0
200306,PIURA,HUANCABAMBA,SAN MIGUEL DE EL FAIQUE,denuncias_2024_2026,197
200306,PIURA,HUANCABAMBA,SAN MIGUEL DE EL FAIQUE,vehiculos_pnp,3
200306,PIURA,HUANCABAMBA,SAN MIGUEL DE EL FAIQUE,vehiculos_operativos,3
200306,PIURA,HUANCABAMBA,SAN MIGUEL DE EL FAIQUE,comisarias,1
200307,PIURA,HUANCABAMBA,SONDOR,denuncias_2024_2026,55
200307,PIURA,HUANCABAMBA,SONDOR,vehiculos_pnp,4
200307,PIURA,HUANCABAMBA,SONDOR,vehiculos_operativos,2
200307,PIURA,HUANCABAMBA,SONDOR,comisarias,1
200308,PIURA,HUANCABAMBA,SONDORILLO,denuncias_2024_2026,58
200308,PIURA,HUANCABAMBA,SONDORILLO,vehiculos_pnp,3
200308,PIURA,HUANCABAMBA,SONDORILLO,vehiculos_operativos,1
200308,PIURA,HUANCABAMBA,SONDORILLO,comisarias,1
200401,PIURA,MORROPON,CHULUCANAS,denuncias_2024_2026,2974
200401,PIURA,MORROPON,CHULUCANAS,vehiculos_pnp,37
200401,PIURA,MORROPON,CHULUCANAS,vehiculos_operativos,19
200401,PIURA,MORROPON,CHULUCANAS,comisarias,5
200402,PIURA,MORROPON,BUENOS AIRES,denuncias_2024_2026,203
200402,PIURA,MORROPON,BUENOS AIRES,vehiculos_pnp,5
200402,PIURA,MORROPON,BUENOS AIRES,vehiculos_operativos,2
200402,PIURA,MORROPON,BUENOS AIRES,comisarias,1
200403,PIURA,MORROPON,CHALACO,denuncias_2024_2026,68
200403,PIURA,MORROPON,CHALACO,vehiculos_pnp,4
200403,PIURA,MORROPON,CHALACO,vehiculos_operativos,3
200403,PIURA,MORROPON,CHALACO,comisarias,1
200404,PIURA,MORROPON,LA MATANZA,denuncias_2024_2026,269
200404,PIURA,MORROPON,LA MATANZA,vehiculos_pnp,5
200404,PIURA,MORROPON,LA MATANZA,vehiculos_operativos,2
200404,PIURA,MORROPON,LA MATANZA,comisarias,1
200405,PIURA,MORROPON,MORROPON,denuncias_2024_2026,674
200405,PIURA,MORROPON,MORROPON,vehiculos_pnp,9
200405,PIURA,MORROPON,MORROPON,vehiculos_operativos,6
200405,PIURA,MORROPON,MORROPON,comisarias,1
200406,PIURA,MORROPON,SALITRAL,denuncias_2024_2026,140
200406,PIURA,MORROPON,SALITRAL,vehiculos_pnp,2
200406,PIURA,MORROPON,SALITRAL,vehiculos_operativos,2
200406,PIURA,MORROPON,SALITRAL,comisarias,1
200407,PIURA,MORROPON,SAN JUAN DE BIGOTE,denuncias_2024_2026,104
200407,PIURA,MORROPON,SAN JUAN DE BIGOTE,vehiculos_pnp,2
200407,PIURA,MORROPON,SAN JUAN DE BIGOTE,vehiculos_operativos,2
200407,PIURA,MORROPON,SAN JUAN DE BIGOTE,comisarias,1
200408,PIURA,MORROPON,SANTA CATALINA DE MOSSA,denuncias_2024_2026,35
200408,PIURA,MORROPON,SANTA CATALINA DE MOSSA,vehiculos_pnp,8
200408,PIURA,MORROPON,SANTA CATALINA DE MOSSA,vehiculos_operativos,6
200408,PIURA,MORROPON,SANTA CATALINA DE MOSSA,comisarias,2
200409,PIURA,MORROPON,SANTO DOMINGO,denuncias_2024_2026,52
200409,PIURA,MORROPON,SANTO DOMINGO,vehiculos_pnp,3
200409,PIURA,MORROPON,SANTO DOMINGO,vehiculos_operativos,2
200409,PIURA,MORROPON,SANTO DOMINGO,comisarias,1
200410,PIURA,MORROPON,YAMANGO,denuncias_2024_2026,84
200410,PIURA,MORROPON,YAMANGO,vehiculos_pnp,4
200410,PIURA,MORROPON,YAMANGO,vehiculos_operativos,3
200410,PIURA,MORROPON,YAMANGO,comisarias,1
200501,PIURA,PAITA,PAITA,denuncias_2024_2026,3671
200501,PIURA,PAITA,PAITA,vehiculos_pnp,26
200501,PIURA,PAITA,PAITA,vehiculos_operativos,15
200501,PIURA,PAITA,PAITA,comisarias,2
200502,PIURA,PAITA,AMOTAPE,denuncias_2024_2026,17
200502,PIURA,PAITA,AMOTAPE,vehiculos_pnp,3
200502,PIURA,PAITA,AMOTAPE,vehiculos_operativos,3
200502,PIURA,PAITA,AMOTAPE,comisarias,1
200504,PIURA,PAITA,COLAN,denuncias_2024_2026,415
200504,PIURA,PAITA,COLAN,vehiculos_pnp,11
200504,PIURA,PAITA,COLAN,vehiculos_operativos,6
200504,PIURA,PAITA,COLAN,comisarias,2
200505,PIURA,PAITA,LA HUACA,denuncias_2024_2026,314
200505,PIURA,PAITA,LA HUACA,vehiculos_pnp,5
200505,PIURA,PAITA,LA HUACA,vehiculos_operativos,1
200505,PIURA,PAITA,LA HUACA,comisarias,1
200506,PIURA,PAITA,TAMARINDO,denuncias_2024_2026,65
200506,PIURA,PAITA,TAMARINDO,vehiculos_pnp,2
200506,PIURA,PAITA,TAMARINDO,vehiculos_operativos,1
200506,PIURA,PAITA,TAMARINDO,comisarias,1
200507,PIURA,PAITA,VICHAYAL,denuncias_2024_2026,107
200507,PIURA,PAITA,VICHAYAL,vehiculos_pnp,4
200507,PIURA,PAITA,VICHAYAL,vehiculos_operativos,2
200507,PIURA,PAITA,VICHAYAL,comisarias,1
200601,PIURA,SULLANA,SULLANA,denuncias_2024_2026,13164
200601,PIURA,SULLANA,SULLANA,vehiculos_pnp,125
200601,PIURA,SULLANA,SULLANA,vehiculos_operativos,72
200601,PIURA,SULLANA,SULLANA,comisarias,3
200602,PIURA,SULLANA,BELLAVISTA,denuncias_2024_2026,1755
200602,PIURA,SULLANA,BELLAVISTA,vehiculos_pnp,10
200602,PIURA,SULLANA,BELLAVISTA,vehiculos_operativos,6
200602,PIURA,SULLANA,BELLAVISTA,comisarias,1
200603,PIURA,SULLANA,IGNACIO ESCUDERO,denuncias_2024_2026,519
200603,PIURA,SULLANA,IGNACIO ESCUDERO,vehiculos_pnp,6
200603,PIURA,SULLANA,IGNACIO ESCUDERO,vehiculos_operativos,2
200603,PIURA,SULLANA,IGNACIO ESCUDERO,comisarias,1
200604,PIURA,SULLANA,LANCONES,denuncias_2024_2026,175
200604,PIURA,SULLANA,LANCONES,vehiculos_pnp,13
200604,PIURA,SULLANA,LANCONES,vehiculos_operativos,9
200604,PIURA,SULLANA,LANCONES,comisarias,1
200605,PIURA,SULLANA,MARCAVELICA,denuncias_2024_2026,1053
200605,PIURA,SULLANA,MARCAVELICA,vehiculos_pnp,11
200605,PIURA,SULLANA,MARCAVELICA,vehiculos_operativos,8
200605,PIURA,SULLANA,MARCAVELICA,comisarias,1
200606,PIURA,SULLANA,MIGUEL CHECA,denuncias_2024_2026,260
200606,PIURA,SULLANA,MIGUEL CHECA,vehiculos_pnp,5
200606,PIURA,SULLANA,MIGUEL CHECA,vehiculos_operativos,2
200606,PIURA,SULLANA,MIGUEL CHECA,comisarias,1
200607,PIURA,SULLANA,QUERECOTILLO,denuncias_2024_2026,659
200607,PIURA,SULLANA,QUERECOTILLO,vehiculos_pnp,5
200607,PIURA,SULLANA,QUERECOTILLO,vehiculos_operativos,4
200607,PIURA,SULLANA,QUERECOTILLO,comisarias,2
200608,PIURA,SULLANA,SALITRAL,denuncias_2024_2026,289
200608,PIURA,SULLANA,SALITRAL,vehiculos_pnp,9
200608,PIURA,SULLANA,SALITRAL,vehiculos_operativos,7
200608,PIURA,SULLANA,SALITRAL,comisarias,1
200701,PIURA,TALARA,PARIÑAS,denuncias_2024_2026,4433
200701,PIURA,TALARA,PARIÑAS,vehiculos_pnp,24
200701,PIURA,TALARA,PARIÑAS,vehiculos_operativos,12
200701,PIURA,TALARA,PARIÑAS,comisarias,0
200702,PIURA,TALARA,EL ALTO,denuncias_2024_2026,490
200702,PIURA,TALARA,EL ALTO,vehiculos_pnp,5
200702,PIURA,TALARA,EL ALTO,vehiculos_operativos,3
200702,PIURA,TALARA,EL ALTO,comisarias,1
200703,PIURA,TALARA,LA BREA,denuncias_2024_2026,310
200703,PIURA,TALARA,LA BREA,vehiculos_pnp,5
200703,PIURA,TALARA,LA BREA,vehiculos_operativos,3
200703,PIURA,TALARA,LA BREA,comisarias,1
200704,PIURA,TALARA,LOBITOS,denuncias_2024_2026,14
200704,PIURA,TALARA,LOBITOS,vehiculos_pnp,0
200704,PIURA,TALARA,LOBITOS,vehiculos_operativos,0
200704,PIURA,TALARA,LOBITOS,comisarias,0
200705,PIURA,TALARA,LOS ORGANOS,denuncias_2024_2026,602
200705,PIURA,TALARA,LOS ORGANOS,vehiculos_pnp,14
200705,PIURA,TALARA,LOS ORGANOS,vehiculos_operativos,5
200705,PIURA,TALARA,LOS ORGANOS,comisarias,1
200706,PIURA,TALARA,MANCORA,denuncias_2024_2026,1275
200706,PIURA,TALARA,MANCORA,vehiculos_pnp,13
200706,PIURA,TALARA,MANCORA,vehiculos_operativos,4
200706,PIURA,TALARA,MANCORA,comisarias,1
200801,PIURA,SECHURA,SECHURA,denuncias_2024_2026,2193
200801,PIURA,SECHURA,SECHURA,vehiculos_pnp,22
200801,PIURA,SECHURA,SECHURA,vehiculos_operativos,12
200801,PIURA,SECHURA,SECHURA,comisarias,3
200802,PIURA,SECHURA,BELLAVISTA DE LA UNION,denuncias_2024_2026,169
200802,PIURA,SECHURA,BELLAVISTA DE LA UNION,vehiculos_pnp,3
