id,edad,ingresos,sexo,delito_generico,situacion_juridica,departamento,nombre_del_penal,cluster_kmeans
39992,32,1,Masculino,DELITOS CONTRA LA LIBERTAD,Procesado,Cusco,E.P. DE CUSCO,1
39993,57,9,Masculino,DELITOS CONTRA EL PATRIMONIO,Procesado,Cusco,E.P. DE CUSCO,2
39994,32,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,Cusco,E.P. DE CUSCO,1
39995,58,1,Masculino,DELITOS CONTRA LA VIDA EL CUERPO Y LA SALUD,Procesado,Cusco,E.P. DE CUSCO,4
39996,56,2,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,Cusco,E.P. DE CUSCO,4
39997,60,2,Masculino,DELITOS CONTRA LA LIBERTAD,Procesado,Cusco,E.P. DE CUSCO,4
39998,35,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Cusco,E.P. DE CUSCO,1
39999,31,1,Masculino,DELITOS CONTRA LA LIBERTAD,Procesado,Cusco,E.P. DE CUSCO,1
40000,34,2,Masculino,DELITOS CONTRA LA VIDA EL CUERPO Y LA SALUD,Sentenciado,Cusco,E.P. DE CUSCO,3
40001,33,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,Cusco,E.P. DE CUSCO,1
40002,29,2,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Cusco,E.P. DE CUSCO,1
40003,29,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Cusco,E.P. DE CUSCO,1
40004,18,1,Masculino,DELITOS CONTRA LA LIBERTAD,Procesado,Cusco,E.P. DE CUSCO,1
40005,39,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,Cusco,E.P. DE CUSCO,1
40006,38,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,Cusco,E.P. DE CUSCO,1
40007,44,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,Cusco,E.P. DE CUSCO,4
40008,23,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Cusco,E.P. DE CUSCO,1
40009,32,2,Masculino,DELITOS CONTRA LA VIDA EL CUERPO Y LA SALUD,Sentenciado,Cusco,E.P. DE CUSCO,1
40010,46,1,Masculino,DELITOS CONTRA LA LIBERTAD,Procesado,Cusco,E.P. DE CUSCO,4
40011,50,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,Cusco,E.P. DE CUSCO,4
40012,26,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,Cusco,E.P. DE CUSCO,1
40013,33,4,Masculino,DELITOS CONTRA LA ADMINISTRACION PUBLICA,Procesado,Cusco,E.P. DE CUSCO,3
40014,24,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Cusco,E.P. DE CUSCO,1
40015,29,1,Masculino,DELITOS CONTRA LA VIDA EL CUERPO Y LA SALUD,Sentenciado,Cusco,E.P. DE CUSCO,1
40016,48,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,Cusco,E.P. DE CUSCO,4
40017,30,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Cusco,E.P. DE CUSCO,1
40018,43,1,Masculino,DELITOS CONTRA LA FAMILIA,Procesado,Cusco,E.P. DE CUSCO,4
40019,49,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,Cusco,E.P. DE CUSCO,4
40020,63,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,Cusco,E.P. DE CUSCO,4
40021,29,2,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Cusco,E.P. DE CUSCO,1
40022,52,1,Masculino,DELITOS CONTRA LA VIDA EL CUERPO Y LA SALUD,Sentenciado,Cusco,E.P. DE CUSCO,4
40023,48,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,Cusco,E.P. DE CUSCO,4
40024,32,3,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,Cusco,E.P. DE CUSCO,3
40025,51,3,Masculino,DELITOS CONTRA LA VIDA EL CUERPO Y LA SALUD,Sentenciado,Cusco,E.P. DE CUSCO,3
40026,40,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,Cusco,E.P. DE CUSCO,1
40027,60,1,Masculino,DELITOS CONTRA LA ADMINISTRACION PUBLICA,Sentenciado,Cusco,E.P. DE CUSCO,4
40028,51,3,Masculino,DELITOS CONTRA LA LIBERTAD,Procesado,Cusco,E.P. DE CUSCO,3
40029,48,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,Cusco,E.P. DE CUSCO,4
40030,53,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,Cusco,E.P. DE CUSCO,4
40031,55,1,Masculino,DELITOS CONTRA LA LIBERTAD,Procesado,Cusco,E.P. DE CUSCO,4
40032,46,1,Masculino,DELITOS CONTRA LA VIDA EL CUERPO Y LA SALUD,Sentenciado,Cusco,E.P. DE CUSCO,4
40033,44,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Procesado,Cusco,E.P. DE CUSCO,4
40034,30,1,Masculino,DELITOS CONTRA LA VIDA EL CUERPO Y LA SALUD,Sentenciado,Cusco,E.P. DE CUSCO,1
40035,30,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,Cusco,E.P. DE CUSCO,1
40036,41,2,Masculino,DELITOS CONTRA LA VIDA EL CUERPO Y LA SALUD,Sentenciado,Cusco,E.P. DE CUSCO,3
40037,38,2,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Cusco,E.P. DE CUSCO,3
40038,29,2,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Cusco,E.P. DE CUSCO,1
40039,35,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,Cusco,E.P. DE CUSCO,1
40040,37,2,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Procesado,Cusco,E.P. DE CUSCO,3
40041,64,1,Masculino,DELITOS CONTRA LA LIBERTAD,Procesado,Cusco,E.P. DE CUSCO,4
40042,38,1,Masculino,DELITOS CONTRA LA FAMILIA,Sentenciado,Cusco,E.P. DE CUSCO,1
40043,55,3,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Cusco,E.P. DE CUSCO,3
40044,51,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,Cusco,E.P. DE CUSCO,4
40045,44,1,Masculino,DELITOS CONTRA LA LIBERTAD,Procesado,Cusco,E.P. DE CUSCO,4
40046,46,2,Masculino,DELITOS CONTRA LA VIDA EL CUERPO Y LA SALUD,Sentenciado,Cusco,E.P. DE CUSCO,3
40047,41,2,Masculino,DELITOS CONTRA EL PATRIMONIO,Procesado,Cusco,E.P. DE CUSCO,3
40048,33,1,Masculino,DELITOS CONTRA LA VIDA EL CUERPO Y LA SALUD,Sentenciado,Cusco,E.P. DE CUSCO,1
40049,54,8,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Cusco,E.P. DE CUSCO,2
40050,63,1,Masculino,DELITOS CONTRA LA LIBERTAD,Procesado,Cusco,E.P. DE CUSCO,4
40051,48,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,Cusco,E.P. DE CUSCO,4
40052,31,1,Masculino,DELITOS CONTRA LA DIGNIDAD HUMANA,Procesado,Cusco,E.P. DE CUSCO,1
40053,39,3,Masculino,DELITOS CONTRA EL PATRIMONIO,Procesado,Cusco,E.P. DE CUSCO,3
40054,38,1,Masculino,DELITOS CONTRA LA TRANQUILIDAD PUBLICA,Procesado,Cusco,E.P. DE CUSCO,1
40055,26,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,Cusco,E.P. DE CUSCO,1
40056,45,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Cusco,E.P. DE CUSCO,4
40057,55,7,Masculino,DELITOS CONTRA LA VIDA EL CUERPO Y LA SALUD,Sentenciado,Cusco,E.P. DE CUSCO,2
40058,36,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Cusco,E.P. DE CUSCO,1
40059,49,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Cusco,E.P. DE CUSCO,4
40060,67,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Cusco,E.P. DE CUSCO,4
40061,64,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Procesado,Cusco,E.P. DE CUSCO,4
40062,46,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,Cusco,E.P. DE CUSCO,4
40063,33,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Cusco,E.P. DE CUSCO,1
40064,25,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,Cusco,E.P. DE CUSCO,1
40065,28,2,Masculino,DELITOS CONTRA LA VIDA EL CUERPO Y LA SALUD,Sentenciado,Cusco,E.P. DE CUSCO,1
40066,31,1,Masculino,DELITOS CONTRA LA LIBERTAD,Procesado,Cusco,E.P. DE CUSCO,1
40067,32,1,Masculino,DELITOS CONTRA LA VIDA EL CUERPO Y LA SALUD,Sentenciado,Cusco,E.P. DE CUSCO,1
40068,41,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,Cusco,E.P. DE CUSCO,1
40069,29,1,Masculino,DELITOS CONTRA LA LIBERTAD,Procesado,Cusco,E.P. DE CUSCO,1
40070,25,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Cusco,E.P. DE CUSCO,1
40071,28,2,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,Cusco,E.P. DE CUSCO,1
40072,34,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Procesado,Cusco,E.P. DE CUSCO,1
40073,31,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Procesado,Cusco,E.P. DE CUSCO,1
40074,32,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Cusco,E.P. DE CUSCO,1
40075,30,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Procesado,Cusco,E.P. DE CUSCO,1
40076,32,1,Masculino,DELITOS CONTRA LA VIDA EL CUERPO Y LA SALUD,Sentenciado,Cusco,E.P. DE CUSCO,1
40077,27,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,Cusco,E.P. DE CUSCO,1
40078,37,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Cusco,E.P. DE CUSCO,1
40079,55,1,Masculino,DELITOS CONTRA LA VIDA EL CUERPO Y LA SALUD,Procesado,Cusco,E.P. DE CUSCO,4
40080,38,3,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Cusco,E.P. DE CUSCO,3
40081,31,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,Cusco,E.P. DE CUSCO,1
40082,42,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,Cusco,E.P. DE CUSCO,4
40083,23,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Procesado,Cusco,E.P. DE CUSCO,1
40084,51,3,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Cusco,E.P. DE CUSCO,3
40085,32,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,Cusco,E.P. DE CUSCO,1
40086,54,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,Cusco,E.P. DE CUSCO,4
40087,43,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,Cusco,E.P. DE CUSCO,4
40088,38,1,Masculino,DELITOS CONTRA LA VIDA EL CUERPO Y LA SALUD,Procesado,Cusco,E.P. DE CUSCO,1
40089,29,2,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Cusco,E.P. DE CUSCO,1
40090,41,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,Cusco,E.P. DE CUSCO,1
40091,58,1,Masculino,DELITOS CONTRA LA LIBERTAD,Procesado,Cusco,E.P. DE CUSCO,4
40092,46,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,Cusco,E.P. DE CUSCO,4
40093,31,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Cusco,E.P. DE CUSCO,1
40094,24,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Cusco,E.P. DE CUSCO,1
40095,58,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,Cusco,E.P. DE CUSCO,4
40096,43,1,Masculino,DELITOS CONTRA LA LIBERTAD,Procesado,Cusco,E.P. DE CUSCO,4
40097,70,1,Masculino,DELITOS CONTRA LA LIBERTAD,Procesado,Cusco,E.P. DE CUSCO,4
40098,73,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,Cusco,E.P. DE CUSCO,4
40099,43,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,Cusco,E.P. DE CUSCO,4
40100,49,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,Cusco,E.P. DE CUSCO,4
40101,52,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,Cusco,E.P. DE CUSCO,4
40102,40,1,Masculino,DELITOS CONTRA LA LIBERTAD,Procesado,Cusco,E.P. DE CUSCO,1
40103,39,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,Cusco,E.P. DE CUSCO,1
40104,47,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,Cusco,E.P. DE CUSCO,4
40105,45,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,Cusco,E.P. DE CUSCO,4
40106,57,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,Cusco,E.P. DE CUSCO,4
40107,36,3,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,Cusco,E.P. DE CUSCO,3
40108,40,6,Masculino,DELITOS CONTRA LA ADMINISTRACION PUBLICA,Sentenciado,Cusco,E.P. DE CUSCO,2
40109,24,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Cusco,E.P. DE CUSCO,1
40110,45,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,Cusco,E.P. DE CUSCO,4
40111,23,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Cusco,E.P. DE CUSCO,1
40112,27,2,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,Cusco,E.P. DE CUSCO,1
40113,24,1,Masculino,DELITOS CONTRA LA VIDA EL CUERPO Y LA SALUD,Procesado,Cusco,E.P. DE CUSCO,1
40114,26,1,Masculino,DELITOS CONTRA LA LIBERTAD,Procesado,Cusco,E.P. DE CUSCO,1
40115,29,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,Cusco,E.P. DE CUSCO,1
40116,33,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Procesado,Cusco,E.P. DE CUSCO,1
40117,31,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Procesado,Cusco,E.P. DE CUSCO,1
40118,39,2,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,Cusco,E.P. DE CUSCO,3
40119,42,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,Cusco,E.P. DE CUSCO,4
40120,29,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,Cusco,E.P. DE CUSCO,1
40121,19,1,Masculino,DELITOS CONTRA LA LIBERTAD,Procesado,Cusco,E.P. DE CUSCO,1
40122,34,2,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,Cusco,E.P. DE CUSCO,3
40123,66,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,Cusco,E.P. DE CUSCO,4
40124,70,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,Cusco,E.P. DE CUSCO,4
40125,47,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,Cusco,E.P. DE CUSCO,4
40126,25,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,Cusco,E.P. DE CUSCO,1
40127,32,2,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Cusco,E.P. DE CUSCO,1
40128,28,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Cusco,E.P. DE CUSCO,1
40129,40,4,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Cusco,E.P. DE CUSCO,3
40130,60,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,Cusco,E.P. DE CUSCO,4
40131,56,1,Masculino,DELITOS CONTRA LA VIDA EL CUERPO Y LA SALUD,Sentenciado,Cusco,E.P. DE CUSCO,4
40132,23,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Procesado,Cusco,E.P. DE CUSCO,1
40133,58,1,Masculino,DELITOS CONTRA LA VIDA EL CUERPO Y LA SALUD,Sentenciado,Cusco,E.P. DE CUSCO,4
40134,48,1,Masculino,DELITOS CONTRA LA VIDA EL CUERPO Y LA SALUD,Sentenciado,Cusco,E.P. DE CUSCO,4
40135,52,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,Cusco,E.P. DE CUSCO,4
40136,56,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,Cusco,E.P. DE CUSCO,4
40137,32,2,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Cusco,E.P. DE CUSCO,1
40138,34,1,Masculino,DELITOS CONTRA LA VIDA EL CUERPO Y LA SALUD,Sentenciado,Cusco,E.P. DE CUSCO,1
40139,36,2,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,Cusco,E.P. DE CUSCO,3
40140,23,1,Masculino,DELITOS CONTRA LA VIDA EL CUERPO Y LA SALUD,Sentenciado,Cusco,E.P. DE CUSCO,1
40141,34,1,Masculino,DELITOS CONTRA LA LIBERTAD,Procesado,Cusco,E.P. DE CUSCO,1
40142,27,1,Masculino,DELITOS CONTRA LA VIDA EL CUERPO Y LA SALUD,Sentenciado,Cusco,E.P. DE CUSCO,1
40143,30,2,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Cusco,E.P. DE CUSCO,1
40144,40,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,Cusco,E.P. DE CUSCO,1
40145,33,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Cusco,E.P. DE CUSCO,1
40146,28,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Cusco,E.P. DE CUSCO,1
40147,45,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,Cusco,E.P. DE CUSCO,4
40148,64,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,Cusco,E.P. DE CUSCO,4
40149,46,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,Cusco,E.P. DE CUSCO,4
40150,30,1,Masculino,DELITOS CONTRA LA LIBERTAD,Procesado,Cusco,E.P. DE CUSCO,1
40151,29,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Cusco,E.P. DE CUSCO,1
40152,29,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,Cusco,E.P. DE CUSCO,1
40153,46,1,Masculino,DELITOS CONTRA LA VIDA EL CUERPO Y LA SALUD,Sentenciado,Cusco,E.P. DE CUSCO,4
40154,44,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,Cusco,E.P. DE CUSCO,4
40155,74,1,Masculino,DELITOS CONTRA LA ADMINISTRACION PUBLICA,Sentenciado,Cusco,E.P. DE CUSCO,4
40156,48,1,Masculino,DELITOS CONTRA LA LIBERTAD,Procesado,Cusco,E.P. DE CUSCO,4
40157,51,1,Masculino,DELITOS CONTRA LA ADMINISTRACION PUBLICA,Procesado,Cusco,E.P. DE CUSCO,4
40158,28,1,Masculino,DELITOS CONTRA LA LIBERTAD,Procesado,Cusco,E.P. DE CUSCO,1
40159,27,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Cusco,E.P. DE CUSCO,1
40160,42,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,Cusco,E.P. DE CUSCO,4
40161,38,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,Cusco,E.P. DE CUSCO,1
40162,23,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Procesado,Cusco,E.P. DE CUSCO,1
40163,21,1,Masculino,DELITOS CONTRA LA VIDA EL CUERPO Y LA SALUD,Procesado,Cusco,E.P. DE CUSCO,1
40164,31,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,Cusco,E.P. DE CUSCO,1
40165,33,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,Cusco,E.P. DE CUSCO,1
40166,28,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Procesado,Cusco,E.P. DE CUSCO,1
40167,45,2,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,Cusco,E.P. DE CUSCO,3
40168,48,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,Cusco,E.P. DE CUSCO,4
40169,57,2,Masculino,DELITOS CONTRA LA VIDA EL CUERPO Y LA SALUD,Sentenciado,Cusco,E.P. DE CUSCO,4
40170,34,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Cusco,E.P. DE CUSCO,1
40171,24,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Cusco,E.P. DE CUSCO,1
40172,28,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,Cusco,E.P. DE CUSCO,1
40173,46,2,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,Cusco,E.P. DE CUSCO,3
40174,52,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,Cusco,E.P. DE CUSCO,4
40175,58,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,Cusco,E.P. DE CUSCO,4
40176,32,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Cusco,E.P. DE CUSCO,1
40177,45,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,Cusco,E.P. DE CUSCO,4
40178,42,1,Masculino,DELITOS CONTRA LA LIBERTAD,Procesado,Cusco,E.P. DE CUSCO,4
40179,47,1,Masculino,DELITOS CONTRA LA VIDA EL CUERPO Y LA SALUD,Sentenciado,Cusco,E.P. DE CUSCO,4
40180,45,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,Cusco,E.P. DE CUSCO,4
40181,51,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,Cusco,E.P. DE CUSCO,4
40182,77,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,Cusco,E.P. DE CUSCO,4
40183,42,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,Cusco,E.P. DE CUSCO,4
40184,47,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,Cusco,E.P. DE CUSCO,4
40185,48,3,Masculino,DELITOS CONTRA LA VIDA EL CUERPO Y LA SALUD,Sentenciado,Cusco,E.P. DE CUSCO,3
40186,25,1,Masculino,DELITOS CONTRA LA FAMILIA,Sentenciado,Cusco,E.P. DE CUSCO,1
40187,56,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,Cusco,E.P. DE CUSCO,4
40188,38,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,Cusco,E.P. DE CUSCO,1
40189,41,1,Masculino,DELITOS CONTRA LA VIDA EL CUERPO Y LA SALUD,Procesado,Cusco,E.P. DE CUSCO,1
40190,26,1,Masculino,DELITOS CONTRA LA VIDA EL CUERPO Y LA SALUD,Sentenciado,Cusco,E.P. DE CUSCO,1
40191,43,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,Cusco,E.P. DE CUSCO,4
40192,36,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Cusco,E.P. DE CUSCO,1
40193,38,2,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Cusco,E.P. DE CUSCO,3
40194,47,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,Cusco,E.P. DE CUSCO,4
40195,33,1,Masculino,DELITOS CONTRA LA LIBERTAD,Procesado,Cusco,E.P. DE CUSCO,1
40196,42,1,Masculino,DELITOS CONTRA LA LIBERTAD,Procesado,Cusco,E.P. DE CUSCO,4
40197,22,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Cusco,E.P. DE CUSCO,1
40198,27,3,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Cusco,E.P. DE CUSCO,3
40199,40,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Cusco,E.P. DE CUSCO,1
40200,44,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,Cusco,E.P. DE CUSCO,4
40201,28,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,Cusco,E.P. DE CUSCO,1
40202,39,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,Cusco,E.P. DE CUSCO,1
40203,23,1,Masculino,DELITOS CONTRA LA LIBERTAD,Procesado,Cusco,E.P. DE CUSCO,1
40204,46,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Cusco,E.P. DE CUSCO,4
40205,34,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Cusco,E.P. DE CUSCO,1
40206,29,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,Cusco,E.P. DE CUSCO,1
40207,62,3,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,Cusco,E.P. DE CUSCO,3
40208,53,1,Masculino,DELITOS CONTRA LA ADMINISTRACION PUBLICA,Sentenciado,Cusco,E.P. DE CUSCO,4
40209,47,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Cusco,E.P. DE CUSCO,4
40210,30,1,Masculino,DELITOS CONTRA LA LIBERTAD,Procesado,Cusco,E.P. DE CUSCO,1
40211,46,1,Masculino,DELITOS CONTRA LA VIDA EL CUERPO Y LA SALUD,Sentenciado,Cusco,E.P. DE CUSCO,4
40212,30,1,Masculino,DELITOS CONTRA LA LIBERTAD,Procesado,Cusco,E.P. DE CUSCO,1
40213,52,7,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Cusco,E.P. DE CUSCO,2
40214,20,1,Masculino,DELITOS CONTRA LA LIBERTAD,Procesado,Cusco,E.P. DE CUSCO,1
40215,34,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,Cusco,E.P. DE CUSCO,1
40216,48,3,Masculino,DELITOS CONTRA EL PATRIMONIO,Procesado,Cusco,E.P. DE CUSCO,3
40217,39,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Cusco,E.P. DE CUSCO,1
40218,37,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Procesado,Cusco,E.P. DE CUSCO,1
40219,34,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,Cusco,E.P. DE CUSCO,1
40220,41,1,Masculino,DELITOS CONTRA LA FAMILIA,Sentenciado,Cusco,E.P. DE CUSCO,1
